/a0 X,/a0 Y,/a1 X,/a1 Y,/a2 X,/a2 Y,/a3 X,/a3 Y,/b0 X,/b0 Y,/b1 X,/b1 Y,/b2 X,/b2 Y,/b3 X,/b3 Y,/s0 X,/s0 Y,/s1 X,/s1 Y,/s2 X,/s2 Y,/s3 X,/s3 Y,/a4 X,/a4 Y,/a5 X,/a5 Y,/a6 X,/a6 Y,/a7 X,/a7 Y,/b4 X,/b4 Y,/b5 X,/b5 Y,/b6 X,/b6 Y,/b7 X,/b7 Y,/cout X,/cout Y,/s4 X,/s4 Y,/s5 X,/s5 Y,/s6 X,/s6 Y,/s7 X,/s7 Y
1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,1.316054190274242e-07,1.025742094654734e-08,0.0009367738254219214,1.025742094654734e-08,0.01410147030606716,1.025742094654734e-08,1.006346685512095,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,0,1.025742094654734e-08,1.237905185469647e-06,1.025742094654734e-08,0.102466609594723,1.025742094654734e-08,0.0009367564156269784,1.025742094654734e-08,0.01410164603134669,1.025742094654734e-08,1.006346528984374
1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,1.239575503553828e-07,1.025892702439593e-08,0.0009183792896981381,1.025892702439593e-08,0.01146206297284225,1.025892702439593e-08,1.003461567433325,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,0,1.025892702439593e-08,9.62592149140104e-07,1.025892702439593e-08,0.07737593987386461,1.025892702439593e-08,0.0009183614427815947,1.025892702439593e-08,0.0114621956303899,1.025892702439593e-08,1.003461293936585
1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,1.164891571228882e-07,1.025982202297699e-08,0.0009082300139551432,1.025982202297699e-08,0.01021312576169298,1.025982202297699e-08,0.9976436006665547,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,0,1.025982202297699e-08,6.369618502465971e-07,1.025982202297699e-08,0.06568765918800519,1.025982202297699e-08,0.0009082083417759651,1.025982202297699e-08,0.01021323856679644,1.025982202297699e-08,0.997643203066959
1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,1.161479388827401e-07,1.026102236351901e-08,0.0008946456654733458,1.026102236351901e-08,0.008819877133262341,1.026102236351901e-08,0.9810943183797779,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,0,1.026102236351901e-08,5.803552038364638e-07,1.026102236351901e-08,0.05289498167801013,1.026102236351901e-08,0.000894626778880269,1.026102236351901e-08,0.008819968164070409,1.026102236351901e-08,0.981093748672152
1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,1.126234490371135e-07,1.026202984788921e-08,0.0008835715795447784,1.026202984788921e-08,0.007859321687344782,1.026202984788921e-08,0.9579331672015632,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,0,1.026202984788921e-08,4.390106718167831e-07,1.026202984788921e-08,0.04428147469961122,1.026202984788921e-08,0.0008835545019217691,1.026202984788921e-08,0.007859398187358218,1.026202984788921e-08,0.9579324543855237
1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,1.157277342831997e-07,1.026356123085574e-08,0.0008669812244084504,1.026356123085574e-08,0.006677396911612805,1.026356123085574e-08,0.9111783240148333,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,0,1.026356123085574e-08,4.273693030977973e-07,1.026356123085574e-08,0.03403945444228489,1.026356123085574e-08,0.000866968446874772,1.026356123085574e-08,0.006677455860345309,1.026356123085574e-08,0.9111774769479949
1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,1.140890231493355e-07,1.026519455204918e-08,0.0008499918690928745,1.026519455204918e-08,0.005707964656347144,1.026519455204918e-08,0.8525149201752273,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,0,1.026519455204918e-08,2.982774775970975e-07,1.026519455204918e-08,0.02604168637044039,1.026519455204918e-08,0.0008499854961769999,1.026519455204918e-08,0.005708009919234386,1.026519455204918e-08,0.8525139996920259
1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,1.178661686546722e-07,1.026663532522774e-08,0.0008353533189648448,1.026663532522774e-08,0.005038933174000622,1.026663532522774e-08,0.7967110445169636,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,0,1.026663532522774e-08,3.569066236564036e-07,1.026663532522774e-08,0.02083086801602183,1.026663532522774e-08,0.0008353526761404604,1.026663532522774e-08,0.005038969277213989,1.026663532522774e-08,0.7967100710037196
1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,1.160663887870584e-07,1.026829027514796e-08,0.0008192226248758471,1.026829027514796e-08,0.004431097065595571,1.026829027514796e-08,0.7282200752371365,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,0,1.026829027514796e-08,2.590114394272771e-07,1.026829027514796e-08,0.01636698195690541,1.026829027514796e-08,0.0008192271172038386,1.026829027514796e-08,0.004431125352214369,1.026829027514796e-08,0.728219028177378
1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,1.195951069018551e-07,1.027070484041913e-08,0.0007965011430988991,1.027070484041913e-08,0.003762313755497203,1.027070484041913e-08,0.6170378981792835,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,0,1.027070484041913e-08,3.145278893003456e-07,1.027070484041913e-08,0.01185172876243341,1.027070484041913e-08,0.000796509593566327,1.027070484041913e-08,0.003762333841641071,1.027070484041913e-08,0.6170367055803553
1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,1.170849243172684e-07,1.027344775176855e-08,0.0007721713610852442,1.027344775176855e-08,0.003222349508958357,1.027344775176855e-08,0.4729790531234637,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,0,1.027344775176855e-08,1.993113784823665e-07,1.027344775176855e-08,0.008603609685323929,1.027344775176855e-08,0.0007721799958349304,1.027344775176855e-08,0.003222363738734678,1.027344775176855e-08,0.4729777210611704
1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,1.195002570002881e-07,1.027631139022302e-08,0.0007480369906214319,1.027631139022302e-08,0.00281672003963196,1.027631139022302e-08,0.3135319765251922,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,0,1.027631139022302e-08,2.404754704302824e-07,1.027631139022302e-08,0.006482735181625786,1.027631139022302e-08,0.0007480432468609908,1.027631139022302e-08,0.002816730292054345,1.027631139022302e-08,0.3135306870817104
1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,1.163406183586692e-07,1.027839920876248e-08,0.0007314056780739164,1.027839920876248e-08,0.002590845623605995,1.027839920876248e-08,0.2127903351737838,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,0,1.027839920876248e-08,1.314288520503169e-07,1.027839920876248e-08,0.005443452021430342,1.027839920876248e-08,0.0007314097075831012,1.027839920876248e-08,0.00259085406067622,1.027839920876248e-08,0.2127893503100771
1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,1.184700840162329e-07,1.028056503381528e-08,0.0007147151234143238,1.028056503381528e-08,0.002397150652482089,1.028056503381528e-08,0.1403159767844342,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,0,1.028056503381528e-08,1.867039198691051e-07,1.028056503381528e-08,0.004643822009377988,1.028056503381528e-08,0.0007147171518230497,1.028056503381528e-08,0.00239715757952739,1.028056503381528e-08,0.1403153358724184
1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,1.151184877159917e-07,1.028270578372139e-08,0.0006990150782361632,1.028270578372139e-08,0.002237400271676663,1.028270578372139e-08,0.09301961231140798,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,0,1.028270578372139e-08,8.356124528830419e-08,1.028270578372139e-08,0.004048023514177754,1.028270578372139e-08,0.000699015541437375,1.028270578372139e-08,0.002237406219818397,1.028270578372139e-08,0.09301918225579393
1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,1.170084837934688e-07,1.028535343499454e-08,0.0006802975710329421,1.028535343499454e-08,0.00207002558550482,1.028535343499454e-08,0.05639081801385638,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,0,1.028535343499454e-08,1.438119240092659e-07,1.028535343499454e-08,0.003492675312070586,1.028535343499454e-08,0.000680296856630568,1.028535343499454e-08,0.002070030482816186,1.028535343499454e-08,0.05639056238854409
1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,1.134491309521862e-07,1.028809934756606e-08,0.0006619578366050586,1.028809934756606e-08,0.001924869400519859,1.028809934756606e-08,0.03407697847945592,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,0,1.028809934756606e-08,4.60210207613475e-08,1.028809934756606e-08,0.003063844580270219,1.028809934756606e-08,0.000661956478700382,1.028809934756606e-08,0.001924873628737451,1.028809934756606e-08,0.03407683261385306
1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,1.152314895971733e-07,1.029123413831584e-08,0.0006419504804438233,1.029123413831584e-08,0.001783409208670425,1.029123413831584e-08,0.01996108621656248,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,0,1.029123413831584e-08,1.149723577452791e-07,1.029123413831584e-08,0.002694436183512804,1.029123413831584e-08,0.000641948928860581,1.029123413831584e-08,0.001783412717753862,1.029123413831584e-08,0.0199610083425194
1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,1.11470144947922e-07,1.029497972870257e-08,0.0006195798922453529,1.029497972870257e-08,0.001641619841434638,1.029497972870257e-08,0.01137871512584707,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,0,1.029497972870257e-08,2.308040165943643e-08,1.029497972870257e-08,0.002363012290717283,1.029497972870257e-08,0.0006195784312264119,1.029497972870257e-08,0.001641622857151798,1.029497972870257e-08,0.01137867766176646
1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,1.129717185320229e-07,1.029944467512729e-08,0.0005945550773335599,1.029944467512729e-08,0.001499134248609999,1.029944467512729e-08,0.006614690000824236,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,0,1.029944467512729e-08,9.926556756079905e-08,1.029944467512729e-08,0.002066559959090514,1.029944467512729e-08,0.0005945539164456209,1.029944467512729e-08,0.001499136678648942,1.029944467512729e-08,0.006614672961481281
1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,1.090079885950478e-07,1.030508454363438e-08,0.0005655902825699919,1.030508454363438e-08,0.001352529531291818,1.030508454363438e-08,0.00404794787026446,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,0,1.030508454363438e-08,1.339721763494668e-08,1.030508454363438e-08,0.001789194824846036,1.030508454363438e-08,0.0005655894170232589,1.030508454363438e-08,0.001352531585910755,1.030508454363438e-08,0.004047941479369368
1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,1.101400271054233e-07,1.031260963347699e-08,0.0005305593001212433,1.031260963347699e-08,0.001194251603145639,1.031260963347699e-08,0.002697064519764987,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,0,1.031260963347699e-08,9.437710333074429e-08,1.031260963347699e-08,0.001519843018070825,1.031260963347699e-08,0.0005305586880235311,1.031260963347699e-08,0.001194253151507498,1.031260963347699e-08,0.002697061859077551
1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,1.057010368124915e-07,1.032327296428467e-08,0.0004872692898329456,1.032327296428467e-08,0.001022023957289999,1.032327296428467e-08,0.001927554629739027,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,0,1.032327296428467e-08,1.189580205238562e-08,1.032327296428467e-08,0.001250871391434743,1.032327296428467e-08,0.0004872687905681568,1.032327296428467e-08,0.001022025173562616,1.032327296428467e-08,0.001927553924275258
1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,1.062861221305195e-07,1.033955884620525e-08,0.0004320665284598353,1.033955884620525e-08,0.0008325895209125895,1.033955884620525e-08,0.001375164746504209,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,0,1.033955884620525e-08,9.447176486288034e-08,1.033955884620525e-08,0.0009812119905783239,1.033955884620525e-08,0.000432066113321701,1.033955884620525e-08,0.0008325902761050455,1.033955884620525e-08,0.001375163981644331
1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,1.013156171646807e-07,1.036644415362827e-08,0.0003621986070274851,1.036644415362827e-08,0.0006338601742890353,1.036644415362827e-08,0.0009183192792397279,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,0,1.036644415362827e-08,1.223097966756323e-08,1.036644415362827e-08,0.0007172138374535675,1.036644415362827e-08,0.0003621982340712926,1.036644415362827e-08,0.0006338606918795614,1.036644415362827e-08,0.0009183193051210417
1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,1.021865727447009e-07,1.039988966088416e-08,0.0002994610717568789,1.039988966088416e-08,0.000484276548588647,1.039988966088416e-08,0.0006426898688958935,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,0,1.039988966088416e-08,9.453401460414145e-08,1.039988966088416e-08,0.0005297879389619514,1.039988966088416e-08,0.0002994607681742306,1.039988966088416e-08,0.0004842768003671032,1.039988966088416e-08,0.0006426894777796378
1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,9.827661251028386e-08,1.044450740493899e-08,0.0002411631399752183,1.044450740493899e-08,0.0003642455727289205,1.044450740493899e-08,0.000450967685988909,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,0,1.044450740493899e-08,1.22284604955554e-08,1.044450740493899e-08,0.0003938554184156201,1.044450740493899e-08,0.0002411628643737013,1.044450740493899e-08,0.0003642457768348305,1.044450740493899e-08,0.0004509678924026905
1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,1.000379183363004e-07,1.050288467943231e-08,0.0001900299015289812,1.050288467943231e-08,0.0002722439513613704,1.050288467943231e-08,0.0003209504282911151,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,0,1.050288467943231e-08,9.453244276022536e-08,1.050288467943231e-08,0.000290054887155726,1.050288467943231e-08,0.0001900296872567918,1.050288467943231e-08,0.0002722440062940049,1.050288467943231e-08,0.0003209501264955437
1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,9.681446712700318e-08,1.05833717445688e-08,0.0001450221792770238,1.05833717445688e-08,0.0001996611336881347,1.05833717445688e-08,0.0002256302088359252,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,0,1.05833717445688e-08,1.223135948759416e-08,1.05833717445688e-08,0.0002095575439848344,1.05833717445688e-08,0.0001450219885155695,1.05833717445688e-08,0.0001996612208028369,1.05833717445688e-08,0.0002256304610399822
1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,9.912972968549324e-08,1.069201592596495e-08,0.0001079059901871135,1.069201592596495e-08,0.0001448342622500701,1.069201592596495e-08,0.0001595587251546003,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,0,1.069201592596495e-08,9.452982748091403e-08,1.069201592596495e-08,0.0001510135385384924,1.069201592596495e-08,0.0001079058573093472,1.069201592596495e-08,0.0001448342464500361,1.069201592596495e-08,0.0001595584471439237
1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,9.629552538862025e-08,1.084042780180731e-08,7.836569605264288e-05,1.084042780180731e-08,0.0001042029414962585,1.084042780180731e-08,0.0001118391576281469,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,0,1.084042780180731e-08,1.223352938893485e-08,1.084042780180731e-08,0.0001077579193861259,1.084042780180731e-08,7.836558276988298e-05,1.084042780180731e-08,0.0001042029889507983,1.084042780180731e-08,0.0001118394228532829
1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,9.886044571937833e-08,1.104159351943582e-08,5.572825528317804e-05,1.104159351943582e-08,7.417920801877553e-05,1.104159351943582e-08,7.909945660810417e-05,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,0,1.104159351943582e-08,9.452813920681957e-08,1.104159351943582e-08,7.684288612544913e-05,1.104159351943582e-08,5.572819472283792e-05,1.104159351943582e-08,7.417916969183252e-05,1.104159351943582e-08,7.909918464536806e-05
1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,9.615992519079325e-08,1.131736771033581e-08,3.89217420544511e-05,1.131736771033581e-08,5.268598132872286e-05,1.131736771033581e-08,5.518355273846742e-05,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,0,1.131736771033581e-08,1.223481711512265e-08,1.131736771033581e-08,5.441825333990395e-05,1.131736771033581e-08,3.892169425523569e-05,1.131736771033581e-08,5.268601677834284e-05,1.131736771033581e-08,5.518382158841354e-05
1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,9.879904259297754e-08,1.169466434184206e-08,2.666723165152984e-05,1.169466434184206e-08,3.676611768719534e-05,1.169466434184206e-08,3.899574636258749e-05,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,0,1.169466434184206e-08,9.452717550102287e-08,1.169466434184206e-08,3.844574261740627e-05,1.169466434184206e-08,2.666722754716239e-05,1.169466434184206e-08,3.676607267214986e-05,1.169466434184206e-08,3.899547586830576e-05
