/c0 X,/c0 Y,/p0 X,/p0 Y,/g1 X,/g1 Y,/p1 X,/p1 Y,/g2 X,/g2 Y,/p2 X,/p2 Y,/g3 X,/g3 Y,/p3 X,/p3 Y,/c4 X,/c4 Y,/c3 X,/c3 Y,/c2 X,/c2 Y,/c1 X,/c1 Y,/g0 X,/g0 Y
1.500045533534346e-08,1,1.500045533534346e-08,1,1.500045533534346e-08,0,1.500045533534346e-08,0,1.500045533534346e-08,1,1.500045533534346e-08,0,1.500045533534346e-08,0,1.500045533534346e-08,0,1.500045533534346e-08,0.0002021416399528547,1.500045533534346e-08,0.0006501081612574522,1.500045533534346e-08,2.332157356532034e-06,1.500045533534346e-08,0.0005293960928405673,1.500045533534346e-08,0
1.500047476225376e-08,1,1.500047476225376e-08,1,1.500047476225376e-08,0,1.500047476225376e-08,0,1.500047476225376e-08,1,1.500047476225376e-08,0,1.500047476225376e-08,0,1.500047476225376e-08,0,1.500047476225376e-08,0.000216671246081785,1.500047476225376e-08,0.0006543243143880496,1.500047476225376e-08,2.490346174257756e-06,1.500047476225376e-08,0.0005715808344441396,1.500047476225376e-08,0
1.500047900565689e-08,1,1.500047900565689e-08,1,1.500047900565689e-08,0,1.500047900565689e-08,0,1.500047900565689e-08,1,1.500047900565689e-08,0,1.500047900565689e-08,0,1.500047900565689e-08,0,1.500047900565689e-08,0.0002201587873248268,1.500047900565689e-08,0.0006556072168879537,1.500047900565689e-08,2.528536552964769e-06,1.500047900565689e-08,0.0005776289966848962,1.500047900565689e-08,0
1.500048749246313e-08,1,1.500048749246313e-08,1,1.500048749246313e-08,0,1.500048749246313e-08,0,1.500048749246313e-08,1,1.500048749246313e-08,0,1.500048749246313e-08,0,1.500048749246313e-08,0,1.500048749246313e-08,0.0002279127009241276,1.500048749246313e-08,0.0006590045838440319,1.500048749246313e-08,2.613031165721701e-06,1.500048749246313e-08,0.0005763475369057366,1.500048749246313e-08,0
1.500048979249882e-08,1,1.500048979249882e-08,1,1.500048979249882e-08,0,1.500048979249882e-08,0,1.500048979249882e-08,1,1.500048979249882e-08,0,1.500048979249882e-08,0,1.500048979249882e-08,0,1.500048979249882e-08,0.0002302320756268994,1.500048979249882e-08,0.0006601562621075302,1.500048979249882e-08,2.638419208433706e-06,1.500048979249882e-08,0.0005736512955982209,1.500048979249882e-08,0
1.500049439257022e-08,1,1.500049439257022e-08,1,1.500049439257022e-08,0,1.500049439257022e-08,0,1.500049439257022e-08,1,1.500049439257022e-08,0,1.500049439257022e-08,0,1.500049439257022e-08,0,1.500049439257022e-08,0.0002352436100303492,1.500049439257022e-08,0.0006628471453916062,1.500049439257022e-08,2.693542287936713e-06,1.500049439257022e-08,0.000569750243786049,1.500049439257022e-08,0
1.500050048929347e-08,1,1.500050048929347e-08,1,1.500050048929347e-08,0,1.500050048929347e-08,0,1.500050048929347e-08,1,1.500050048929347e-08,0,1.500050048929347e-08,0,1.500050048929347e-08,0,1.500050048929347e-08,0.0002428800674424518,1.500050048929347e-08,0.0006674402599013544,1.500050048929347e-08,2.777634427021513e-06,1.500050048929347e-08,0.0005662658740692976,1.500050048929347e-08,0
1.50005021985109e-08,1,1.50005021985109e-08,1,1.50005021985109e-08,0,1.50005021985109e-08,0,1.50005021985109e-08,1,1.50005021985109e-08,0,1.50005021985109e-08,0,1.50005021985109e-08,0,1.50005021985109e-08,0.0002452553308601409,1.50005021985109e-08,0.0006689690925001391,1.50005021985109e-08,2.803848866465067e-06,1.50005021985109e-08,0.000565249487211185,1.50005021985109e-08,0
1.500050561694577e-08,1,1.500050561694577e-08,1,1.500050561694577e-08,0,1.500050561694577e-08,0,1.500050561694577e-08,1,1.500050561694577e-08,0,1.500050561694577e-08,0,1.500050561694577e-08,0,1.500050561694577e-08,0.0002502802209166188,1.500050561694577e-08,0.0006723095193059215,1.500050561694577e-08,2.859693166819367e-06,1.500050561694577e-08,0.0005631836547031757,1.500050561694577e-08,0
1.500051008930824e-08,1,1.500051008930824e-08,1,1.500051008930824e-08,0,1.500051008930824e-08,0,1.500051008930824e-08,1,1.500051008930824e-08,0,1.500051008930824e-08,0,1.500051008930824e-08,0,1.500051008930824e-08,0.0002565250974778631,1.500051008930824e-08,0.0006763615562556685,1.500051008930824e-08,2.93204402217746e-06,1.500051008930824e-08,0.0005604978315621617,1.500051008930824e-08,0
1.500051487808283e-08,1,1.500051487808283e-08,1,1.500051487808283e-08,0,1.500051487808283e-08,0,1.500051487808283e-08,1,1.500051487808283e-08,0,1.500051487808283e-08,0,1.500051487808283e-08,0,1.500051487808283e-08,0.0002604317245766763,1.500051487808283e-08,0.00067792927293073,1.500051487808283e-08,2.983895243642194e-06,1.500051487808283e-08,0.0005576228249526094,1.500051487808283e-08,0
1.500051611106809e-08,1,1.500051611106809e-08,1,1.500051611106809e-08,0,1.500051611106809e-08,0,1.500051611106809e-08,1,1.500051611106809e-08,0,1.500051611106809e-08,0,1.500051611106809e-08,0,1.500051611106809e-08,0.0002606871982411619,1.500051611106809e-08,0.0006775845650680931,1.500051611106809e-08,2.989370307157901e-06,1.500051611106809e-08,0.0005568854159178069,1.500051611106809e-08,0
1.500051857703859e-08,1,1.500051857703859e-08,1,1.500051857703859e-08,0,1.500051857703859e-08,0,1.500051857703859e-08,1,1.500051857703859e-08,0,1.500051857703859e-08,0,1.500051857703859e-08,0,1.500051857703859e-08,0.000260368811052482,1.500051857703859e-08,0.0006760713103741528,1.500051857703859e-08,2.988058116546634e-06,1.500051857703859e-08,0.0005554095626472263,1.500051857703859e-08,0
1.500052251521942e-08,1,1.500052251521942e-08,1,1.500052251521942e-08,0,1.500052251521942e-08,0,1.500052251521942e-08,1,1.500052251521942e-08,0,1.500052251521942e-08,0,1.500052251521942e-08,0,1.500052251521942e-08,0.0002588919920557953,1.500052251521942e-08,0.0006727011622377601,1.500052251521942e-08,2.96589605379516e-06,1.500052251521942e-08,0.0005530562971662908,1.500052251521942e-08,0
1.500052420088631e-08,1,1.500052420088631e-08,1,1.500052420088631e-08,0,1.500052420088631e-08,0,1.500052420088631e-08,1,1.500052420088631e-08,0,1.500052420088631e-08,0,1.500052420088631e-08,0,1.500052420088631e-08,0.0002581748391288629,1.500052420088631e-08,0.0006711784878116736,1.500052420088631e-08,2.953523272615076e-06,1.500052420088631e-08,0.0005520503163439983,1.500052420088631e-08,0
1.500052757222009e-08,1,1.500052757222009e-08,1,1.500052757222009e-08,0,1.500052757222009e-08,0,1.500052757222009e-08,1,1.500052757222009e-08,0,1.500052757222009e-08,0,1.500052757222009e-08,0,1.500052757222009e-08,0.0002567810905933909,1.500052757222009e-08,0.0006681810738984025,1.500052757222009e-08,2.931230310023319e-06,1.500052757222009e-08,0.0005500407725462595,1.500052757222009e-08,0
1.500053431488766e-08,1,1.500053431488766e-08,1,1.500053431488766e-08,0,1.500053431488766e-08,0,1.500053431488766e-08,1,1.500053431488766e-08,0,1.500053431488766e-08,0,1.500053431488766e-08,0,1.500053431488766e-08,0.0002540294507169923,1.500053431488766e-08,0.0006622524714692789,1.500053431488766e-08,2.891983715729297e-06,1.500053431488766e-08,0.0005460311773644239,1.500053431488766e-08,0
1.500054780022279e-08,1,1.500054780022279e-08,1,1.500054780022279e-08,0,1.500054780022279e-08,0,1.500054780022279e-08,1,1.500054780022279e-08,0,1.500054780022279e-08,0,1.500054780022279e-08,0,1.500054780022279e-08,0.0002485831474210478,1.500054780022279e-08,0.0006505759815417947,1.500054780022279e-08,2.817425457250061e-06,1.500054780022279e-08,0.0005380499593079849,1.500054780022279e-08,0
1.500057477089305e-08,1,1.500057477089305e-08,1,1.500057477089305e-08,0,1.500057477089305e-08,0,1.500057477089305e-08,1,1.500057477089305e-08,0,1.500057477089305e-08,0,1.500057477089305e-08,0,1.500057477089305e-08,0.0002379000799936979,1.500057477089305e-08,0.0006279303619025969,1.500057477089305e-08,2.670818935778043e-06,1.500057477089305e-08,0.0005222390484970493,1.500057477089305e-08,0
1.500062871223356e-08,1,1.500062871223356e-08,1,1.500062871223356e-08,0,1.500062871223356e-08,0,1.500062871223356e-08,1,1.500062871223356e-08,0,1.500062871223356e-08,0,1.500062871223356e-08,0,1.500062871223356e-08,0.000217351354685646,1.500062871223356e-08,0.0005853749578282928,1.500062871223356e-08,2.389290504680116e-06,1.500062871223356e-08,0.0004912543740461518,1.500062871223356e-08,0
1.50007365949146e-08,1,1.50007365949146e-08,1,1.50007365949146e-08,0,1.50007365949146e-08,0,1.50007365949146e-08,1,1.50007365949146e-08,0,1.50007365949146e-08,0,1.50007365949146e-08,0,1.50007365949146e-08,0.0001793408139744221,1.50007365949146e-08,0.000510670555796229,1.50007365949146e-08,1.869920440873809e-06,1.50007365949146e-08,0.0004315394747537526,1.50007365949146e-08,0
1.500095236027667e-08,1,1.500095236027667e-08,1,1.500095236027667e-08,0,1.500095236027667e-08,0,1.500095236027667e-08,1,1.500095236027667e-08,0,1.500095236027667e-08,0,1.500095236027667e-08,0,1.500095236027667e-08,0.0001145200348120236,1.500095236027667e-08,0.0004131354119427278,1.500095236027667e-08,9.926076809038379e-07,1.500095236027667e-08,0.0003217226446239242,1.500095236027667e-08,0
1.500124755038114e-08,1,1.500124755038114e-08,1,1.500124755038114e-08,0,1.500124755038114e-08,0,1.500124755038114e-08,1,1.500124755038114e-08,0,1.500124755038114e-08,0,1.500124755038114e-08,0,1.500124755038114e-08,4.638602984596378e-05,1.500124755038114e-08,0.0003726480361576818,1.500124755038114e-08,9.417822751715905e-08,1.500124755038114e-08,0.0001912053303404993,1.500124755038114e-08,0
1.500131929008856e-08,1,1.500131929008856e-08,1,1.500131929008856e-08,0,1.500131929008856e-08,0,1.500131929008856e-08,1,1.500131929008856e-08,0,1.500131929008856e-08,0,1.500131929008856e-08,0,1.500131929008856e-08,3.351556776111838e-05,1.500131929008856e-08,0.0003641021801574918,1.500131929008856e-08,-6.610647604995094e-08,1.500131929008856e-08,0.000162893529724872,1.500131929008856e-08,0
1.500146276950342e-08,1,1.500146276950342e-08,1,1.500146276950342e-08,0,1.500146276950342e-08,0,1.500146276950342e-08,1,1.500146276950342e-08,0,1.500146276950342e-08,0,1.500146276950342e-08,0,1.500146276950342e-08,1.589824857906486e-05,1.500146276950342e-08,0.0003647366168821191,1.500146276950342e-08,-2.918742214759589e-07,1.500146276950342e-08,0.0001101278814918217,1.500146276950342e-08,0
1.500149449867669e-08,1,1.500149449867669e-08,1,1.500149449867669e-08,0,1.500149449867669e-08,0,1.500149449867669e-08,1,1.500149449867669e-08,0,1.500149449867669e-08,0,1.500149449867669e-08,0,1.500149449867669e-08,1.236616934785243e-05,1.500149449867669e-08,0.0003731565735355434,1.500149449867669e-08,-8.745242197251418e-08,1.500149449867669e-08,0.0001046224519384042,1.500149449867669e-08,0
1.500155795702324e-08,1,1.500155795702324e-08,1,1.500155795702324e-08,0,1.500155795702324e-08,0,1.500155795702324e-08,1,1.500155795702324e-08,0,1.500155795702324e-08,0,1.500155795702324e-08,0,1.500155795702324e-08,5.32902560462994e-06,1.500155795702324e-08,0.0004223109221653225,1.500155795702324e-08,-1.526974378276564e-07,1.500155795702324e-08,8.920259406958297e-05,1.500155795702324e-08,0
1.500157551919482e-08,1,1.500157551919482e-08,1,1.500157551919482e-08,0,1.500157551919482e-08,0,1.500157551919482e-08,1,1.500157551919482e-08,0,1.500157551919482e-08,0,1.500157551919482e-08,0,1.500157551919482e-08,3.486987766144218e-06,1.500157551919482e-08,0.0004462241377705472,1.500157551919482e-08,-1.859713987982741e-07,1.500157551919482e-08,8.468386454492139e-05,1.500157551919482e-08,0
1.500161064353797e-08,1,1.500161064353797e-08,1,1.500161064353797e-08,0,1.500161064353797e-08,0,1.500161064353797e-08,1,1.500161064353797e-08,0,1.500161064353797e-08,0,1.500161064353797e-08,0,1.500161064353797e-08,-2.161638354711274e-07,1.500161064353797e-08,0.0005325698226013807,1.500161064353797e-08,-2.090884677148013e-07,1.500161064353797e-08,7.645069184355943e-05,1.500161064353797e-08,0
1.50016447683759e-08,1,1.50016447683759e-08,1,1.50016447683759e-08,0,1.50016447683759e-08,0,1.50016447683759e-08,1,1.50016447683759e-08,0,1.50016447683759e-08,0,1.50016447683759e-08,0,1.50016447683759e-08,-3.648513545612231e-06,1.50016447683759e-08,0.0006295824614952869,1.50016447683759e-08,-2.627085337749277e-07,1.50016447683759e-08,6.799674649432029e-05,1.50016447683759e-08,0
1.500165176761368e-08,1,1.500165176761368e-08,1,1.500165176761368e-08,0,1.500165176761368e-08,0,1.500165176761368e-08,1,1.500165176761368e-08,0,1.500165176761368e-08,0,1.500165176761368e-08,0,1.500165176761368e-08,-5.263042710502385e-06,1.500165176761368e-08,0.0006358044015777491,1.500165176761368e-08,-2.56124216111028e-07,1.500165176761368e-08,6.656356840266038e-05,1.500165176761368e-08,0
1.500166576608925e-08,1,1.500166576608925e-08,1,1.500166576608925e-08,0,1.500166576608925e-08,0,1.500166576608925e-08,1,1.500166576608925e-08,0,1.500166576608925e-08,0,1.500166576608925e-08,0,1.500166576608925e-08,-6.891221800647627e-06,1.500166576608925e-08,0.000607376335349137,1.500166576608925e-08,-2.831538184261106e-07,1.500166576608925e-08,6.305974132715333e-05,1.500166576608925e-08,0
1.500167276532704e-08,1,1.500167276532704e-08,1,1.500167276532704e-08,0,1.500167276532704e-08,0,1.500167276532704e-08,1,1.500167276532704e-08,0,1.500167276532704e-08,0,1.500167276532704e-08,0,1.500167276532704e-08,-7.736870532667292e-06,1.500167276532704e-08,0.000587680124894324,1.500167276532704e-08,-2.822958595179949e-07,1.500167276532704e-08,6.152721477398519e-05,1.500167276532704e-08,0
1.500168402674593e-08,1,1.500168402674593e-08,1,1.500168402674593e-08,0,1.500168402674593e-08,0,1.500168402674593e-08,1,1.500168402674593e-08,0,1.500168402674593e-08,0,1.500168402674593e-08,0,1.500168402674593e-08,-9.015342686625559e-06,1.500168402674593e-08,0.0005631603780179088,1.500168402674593e-08,-2.994511932044693e-07,1.500168402674593e-08,5.878501514513275e-05,1.500168402674593e-08,0
1.500170228239677e-08,1,1.500170228239677e-08,1,1.500170228239677e-08,0,1.500170228239677e-08,0,1.500170228239677e-08,1,1.500170228239677e-08,0,1.500170228239677e-08,0,1.500170228239677e-08,0,1.500170228239677e-08,-1.111907631367259e-05,1.500170228239677e-08,0.0005206071871831559,1.500170228239677e-08,-3.145958426037275e-07,1.500170228239677e-08,5.455649898189145e-05,1.500170228239677e-08,0
1.500172656821291e-08,1,1.500172656821291e-08,1,1.500172656821291e-08,0,1.500172656821291e-08,0,1.500172656821291e-08,1,1.500172656821291e-08,0,1.500172656821291e-08,0,1.500172656821291e-08,0,1.500172656821291e-08,-1.380825988258148e-05,1.500172656821291e-08,0.0004668204367149113,1.500172656821291e-08,-3.428461900552603e-07,1.500172656821291e-08,4.883332002777525e-05,1.500172656821291e-08,0
1.50017751398452e-08,1,1.50017751398452e-08,1,1.50017751398452e-08,0,1.50017751398452e-08,0,1.50017751398452e-08,1,1.50017751398452e-08,0,1.50017751398452e-08,0,1.50017751398452e-08,0,1.50017751398452e-08,-1.904183865693773e-05,1.50017751398452e-08,0.0003619760017030167,1.50017751398452e-08,-3.882074107782298e-07,1.50017751398452e-08,3.768625212880068e-05,1.50017751398452e-08,0
1.500179703318523e-08,1,1.500179703318523e-08,1,1.500179703318523e-08,0,1.500179703318523e-08,0,1.500179703318523e-08,1,1.500179703318523e-08,0,1.500179703318523e-08,0,1.500179703318523e-08,0,1.500179703318523e-08,-2.128850197781375e-05,1.500179703318523e-08,0.0003168590757565276,1.500179703318523e-08,-4.119324364389256e-07,1.500179703318523e-08,3.266097703192102e-05,1.500179703318523e-08,0
1.500184081986528e-08,1,1.500184081986528e-08,1,1.500184081986528e-08,0,1.500184081986528e-08,0,1.500184081986528e-08,1,1.500184081986528e-08,0,1.500184081986528e-08,0,1.500184081986528e-08,0,1.500184081986528e-08,-2.567119038087008e-05,1.500184081986528e-08,0.0002291769918887589,1.500184081986528e-08,-4.504976728147146e-07,1.500184081986528e-08,2.286051122083914e-05,1.500184081986528e-08,0
1.500192839322539e-08,1,1.500192839322539e-08,1,1.500192839322539e-08,0,1.500192839322539e-08,0,1.500192839322539e-08,1,1.500192839322539e-08,0,1.500192839322539e-08,0,1.500192839322539e-08,0,1.500192839322539e-08,-3.377329747640363e-05,1.500192839322539e-08,6.598383722841859e-05,1.500192839322539e-08,-5.293381220260063e-07,1.500192839322539e-08,3.678383716661605e-06,1.500192839322539e-08,0
1.500209874946774e-08,1,1.500209874946774e-08,1,1.500209874946774e-08,0,1.500209874946774e-08,0,1.500209874946774e-08,1,1.500209874946774e-08,0,1.500209874946774e-08,0,1.500209874946774e-08,0,1.500209874946774e-08,-4.584636272083961e-05,1.500209874946774e-08,-0.0002456206596707286,1.500209874946774e-08,-6.470935832126933e-07,1.500209874946774e-08,-3.135449456523382e-05,1.500209874946774e-08,0
1.500218392758892e-08,1,1.500218392758892e-08,1,1.500218392758892e-08,0,1.500218392758892e-08,0,1.500218392758892e-08,1,1.500218392758892e-08,0,1.500218392758892e-08,0,1.500218392758892e-08,0,1.500218392758892e-08,-5.112638575593851e-05,1.500218392758892e-08,-0.0003807274245167282,1.500218392758892e-08,-7.013921166513416e-07,1.500218392758892e-08,-4.769222369031385e-05,1.500218392758892e-08,0
1.500235428383128e-08,1,1.500235428383128e-08,1,1.500235428383128e-08,0,1.500235428383128e-08,0,1.500235428383128e-08,1,1.500235428383128e-08,0,1.500235428383128e-08,0,1.500235428383128e-08,0,1.500235428383128e-08,-6.001885714773672e-05,1.500235428383128e-08,-0.0006044799168084013,1.500235428383128e-08,-7.864910671142911e-07,1.500235428383128e-08,-7.656629024561348e-05,1.500235428383128e-08,0
1.5002694996316e-08,1,1.5002694996316e-08,1,1.5002694996316e-08,0,1.5002694996316e-08,0,1.5002694996316e-08,1,1.5002694996316e-08,0,1.5002694996316e-08,0,1.5002694996316e-08,0,1.5002694996316e-08,-7.175732726209496e-05,1.5002694996316e-08,-0.0009472011604725447,1.5002694996316e-08,-8.980187913856223e-07,1.5002694996316e-08,-0.0001249144767364049,1.5002694996316e-08,0
1.500337642128543e-08,1,1.500337642128543e-08,1,1.500337642128543e-08,0,1.500337642128543e-08,0,1.500337642128543e-08,1,1.500337642128543e-08,0,1.500337642128543e-08,0,1.500337642128543e-08,0,1.500337642128543e-08,-7.788717674523895e-05,1.500337642128543e-08,-0.001194004448550985,1.500337642128543e-08,-9.088139433760721e-07,1.500337642128543e-08,-0.0002134542198397051,1.500337642128543e-08,0
1.500432607794155e-08,1,1.500432607794155e-08,1,1.500432607794155e-08,0,1.500432607794155e-08,0,1.500432607794155e-08,1,1.500432607794155e-08,0,1.500432607794155e-08,0,1.500432607794155e-08,0,1.500432607794155e-08,-6.52312802188842e-05,1.500432607794155e-08,-0.001123654814891304,1.500432607794155e-08,-6.50626349202642e-07,1.500432607794155e-08,-0.0002323701667923142,1.500432607794155e-08,0
1.50054832697928e-08,1,1.50054832697928e-08,1,1.50054832697928e-08,0,1.50054832697928e-08,0,1.50054832697928e-08,1,1.50054832697928e-08,0,1.50054832697928e-08,0,1.50054832697928e-08,0,1.50054832697928e-08,-3.702278909290456e-05,1.50054832697928e-08,-0.000881609382842237,1.50054832697928e-08,-1.821262917577472e-07,1.50054832697928e-08,-0.0001949980050753829,1.50054832697928e-08,0
1.500690530413917e-08,1,1.500690530413917e-08,1,1.500690530413917e-08,0,1.500690530413917e-08,0,1.500690530413917e-08,1,1.500690530413917e-08,0,1.500690530413917e-08,0,1.500690530413917e-08,0,1.500690530413917e-08,-7.175194520434751e-06,1.500690530413917e-08,-0.0006933984343320117,1.500690530413917e-08,2.622591663507572e-07,1.500690530413917e-08,-0.0001224681100877625,1.500690530413917e-08,0
1.50085978140851e-08,1,1.50085978140851e-08,1,1.50085978140851e-08,0,1.50085978140851e-08,0,1.50085978140851e-08,1,1.50085978140851e-08,0,1.50085978140851e-08,0,1.50085978140851e-08,0,1.50085978140851e-08,1.164229712615128e-05,1.50085978140851e-08,-0.0005641548381119975,1.50085978140851e-08,4.565823990194032e-07,1.50085978140851e-08,-5.293037271824384e-05,1.50085978140851e-08,0
1.501078143164537e-08,1,1.501078143164537e-08,1,1.501078143164537e-08,0,1.501078143164537e-08,0,1.501078143164537e-08,1,1.501078143164537e-08,0,1.501078143164537e-08,0,1.501078143164537e-08,0,1.501078143164537e-08,1.662237902428788e-05,1.501078143164537e-08,0.0005236660291483715,1.501078143164537e-08,3.467699506668874e-07,1.501078143164537e-08,-1.304229210179062e-05,1.501078143164537e-08,0
1.501257240053277e-08,1,1.501257240053277e-08,1,1.501257240053277e-08,0,1.501257240053277e-08,0,1.501257240053277e-08,1,1.501257240053277e-08,0,1.501257240053277e-08,0,1.501257240053277e-08,0,1.501257240053277e-08,1.317566706979764e-05,1.501257240053277e-08,0.002634703074872012,1.501257240053277e-08,1.717793376059992e-07,1.501257240053277e-08,-1.397957999375336e-05,1.501257240053277e-08,0
1.501421998404578e-08,1,1.501421998404578e-08,1,1.501421998404578e-08,0,1.501421998404578e-08,0,1.501421998404578e-08,1,1.501421998404578e-08,0,1.501421998404578e-08,0,1.501421998404578e-08,0,1.501421998404578e-08,9.082954317806936e-06,1.501421998404578e-08,0.005204078094782336,1.501421998404578e-08,4.94382026458622e-08,1.501421998404578e-08,-3.010694463296937e-05,1.501421998404578e-08,0
1.501434236094876e-08,1,1.501434236094876e-08,1,1.501434236094876e-08,0,1.501434236094876e-08,0,1.501434236094876e-08,1,1.501434236094876e-08,0,1.501434236094876e-08,0,1.501434236094876e-08,0,1.501434236094876e-08,8.764405277577759e-06,1.501434236094876e-08,0.005369836292354486,1.501434236094876e-08,4.466577852583458e-08,1.501434236094876e-08,-3.17180943740141e-05,1.501434236094876e-08,0
1.501458711475474e-08,1,1.501458711475474e-08,1,1.501458711475474e-08,0,1.501458711475474e-08,0,1.501458711475474e-08,1,1.501458711475474e-08,0,1.501458711475474e-08,0,1.501458711475474e-08,0,1.501458711475474e-08,8.220923637760887e-06,1.501458711475474e-08,0.005681496402227226,1.501458711475474e-08,3.10782643244256e-08,1.501458711475474e-08,-3.481612556002411e-05,1.501458711475474e-08,0
