/c4 X,/c4 Y,/s3 X,/s3 Y,/s2 X,/s2 Y,/s1 X,/s1 Y,/s0 X,/s0 Y,/b3 X,/b3 Y,/a3 X,/a3 Y,/b2 X,/b2 Y,/a2 X,/a2 Y,/b1 X,/b1 Y,/a1 X,/a1 Y,/b0 X,/b0 Y,/a0 X,/a0 Y,/c0 X,/c0 Y
6.500089235238912e-08,0.000131747205111367,6.500089235238912e-08,0.001886024836332544,6.500089235238912e-08,0.001657642557639539,6.500089235238912e-08,0.001615602531352991,6.500089235238912e-08,1.121304839782117,6.500089235238912e-08,1,6.500089235238912e-08,1,6.500089235238912e-08,1,6.500089235238912e-08,1,6.500089235238912e-08,1,6.500089235238912e-08,1,6.500089235238912e-08,0,6.500089235238912e-08,1,6.500089235238912e-08,1
6.500090004507123e-08,0.0001295939610530683,6.500090004507123e-08,0.001901825677581282,6.500090004507123e-08,0.001669315958008416,6.500090004507123e-08,0.00162772622026388,6.500090004507123e-08,1.121264904542271,6.500090004507123e-08,1,6.500090004507123e-08,1,6.500090004507123e-08,1,6.500090004507123e-08,1,6.500090004507123e-08,1,6.500090004507123e-08,1,6.500090004507123e-08,0,6.500090004507123e-08,1,6.500090004507123e-08,1
6.500090719315878e-08,0.0001276081350966457,6.500090719315878e-08,0.001921458783160833,6.500090719315878e-08,0.00168377488727793,6.500090719315878e-08,0.001642565604824725,6.500090719315878e-08,1.121233500337435,6.500090719315878e-08,1,6.500090719315878e-08,1,6.500090719315878e-08,1,6.500090719315878e-08,1,6.500090719315878e-08,1,6.500090719315878e-08,1,6.500090719315878e-08,0,6.500090719315878e-08,1,6.500090719315878e-08,1
6.500090968483534e-08,0.000126919378400416,6.500090968483534e-08,0.001929443963453657,6.500090968483534e-08,0.001689733826788469,6.500090968483534e-08,0.001648651721788816,6.500090968483534e-08,1.12122381235965,6.500090968483534e-08,1,6.500090968483534e-08,1,6.500090968483534e-08,1,6.500090968483534e-08,1,6.500090968483534e-08,1,6.500090968483534e-08,1,6.500090968483534e-08,0,6.500090968483534e-08,1,6.500090968483534e-08,1
6.500091466818846e-08,0.0001255469234165286,6.500091466818846e-08,0.001943610327965573,6.500091466818846e-08,0.001703100554983439,6.500091466818846e-08,0.001662190450761642,6.500091466818846e-08,1.121206464675483,6.500091466818846e-08,1,6.500091466818846e-08,1,6.500091466818846e-08,1,6.500091466818846e-08,1,6.500091466818846e-08,1,6.500091466818846e-08,1,6.500091466818846e-08,0,6.500091466818846e-08,1,6.500091466818846e-08,1
6.500092123892782e-08,0.0001237478731836932,6.500092123892782e-08,0.001947438149165108,6.500092123892782e-08,0.001715736868975156,6.500092123892782e-08,0.001674490372708753,6.500092123892782e-08,1.121187658844061,6.500092123892782e-08,1,6.500092123892782e-08,1,6.500092123892782e-08,1,6.500092123892782e-08,1,6.500092123892782e-08,1,6.500092123892782e-08,1,6.500092123892782e-08,0,6.500092123892782e-08,1,6.500092123892782e-08,1
6.500092278805969e-08,0.0001233254690002005,6.500092278805969e-08,0.001945190646922224,6.500092278805969e-08,0.001716562385264783,6.500092278805969e-08,0.001675142435699719,6.500092278805969e-08,1.121183868308695,6.500092278805969e-08,1,6.500092278805969e-08,1,6.500092278805969e-08,1,6.500092278805969e-08,1,6.500092278805969e-08,1,6.500092278805969e-08,1,6.500092278805969e-08,0,6.500092278805969e-08,1,6.500092278805969e-08,1
6.500092588632344e-08,0.0001224826091194877,6.500092588632344e-08,0.001940091150532062,6.500092588632344e-08,0.001715046182196768,6.500092588632344e-08,0.001673513704213599,6.500092588632344e-08,1.121177118808545,6.500092588632344e-08,1,6.500092588632344e-08,1,6.500092588632344e-08,1,6.500092588632344e-08,1,6.500092588632344e-08,1,6.500092588632344e-08,1,6.500092588632344e-08,0,6.500092588632344e-08,1,6.500092588632344e-08,1
6.500093079125573e-08,0.0001211536188359413,6.500093079125573e-08,0.001932373455889349,6.500093079125573e-08,0.001708977020501176,6.500093079125573e-08,0.001667781802369619,6.500093079125573e-08,1.121168564995814,6.500093079125573e-08,1,6.500093079125573e-08,1,6.500093079125573e-08,1,6.500093079125573e-08,1,6.500093079125573e-08,1,6.500093079125573e-08,1,6.500093079125573e-08,0,6.500093079125573e-08,1,6.500093079125573e-08,1
6.500093659256918e-08,0.0001195901889884029,6.500093659256918e-08,0.001923292511258698,6.500093659256918e-08,0.001700959944616058,6.500093659256918e-08,0.001660333639853611,6.500093659256918e-08,1.121161821740378,6.500093659256918e-08,1,6.500093659256918e-08,1,6.500093659256918e-08,1,6.500093659256918e-08,1,6.500093659256918e-08,1,6.500093659256918e-08,1,6.500093659256918e-08,0,6.500093659256918e-08,1,6.500093659256918e-08,1
6.500094557124155e-08,0.0001171881739088278,6.500094557124155e-08,0.001909193489198354,6.500094557124155e-08,0.00168871402177274,6.500094557124155e-08,0.00164892498862123,6.500094557124155e-08,1.121158618948421,6.500094557124155e-08,1,6.500094557124155e-08,1,6.500094557124155e-08,1,6.500094557124155e-08,1,6.500094557124155e-08,1,6.500094557124155e-08,1,6.500094557124155e-08,0,6.500094557124155e-08,1,6.500094557124155e-08,1
6.500096352858628e-08,0.0001124491723159901,6.500096352858628e-08,0.001881119562372389,6.500096352858628e-08,0.001664215646552608,6.500096352858628e-08,0.001626090582187539,6.500096352858628e-08,1.121179395967608,6.500096352858628e-08,1,6.500096352858628e-08,1,6.500096352858628e-08,1,6.500096352858628e-08,1,6.500096352858628e-08,1,6.500096352858628e-08,1,6.500096352858628e-08,0,6.500096352858628e-08,1,6.500096352858628e-08,1
6.50009689061642e-08,0.0001110480109680503,6.50009689061642e-08,0.001872730308485187,6.50009689061642e-08,0.001656919659346862,6.50009689061642e-08,0.001619281626643186,6.50009689061642e-08,1.121192528530992,6.50009689061642e-08,1,6.50009689061642e-08,1,6.50009689061642e-08,1,6.50009689061642e-08,1,6.50009689061642e-08,1,6.50009689061642e-08,1,6.50009689061642e-08,0,6.50009689061642e-08,1,6.50009689061642e-08,1
6.500097966132005e-08,0.0001082688183490979,6.500097966132005e-08,0.001856004227438785,6.500097966132005e-08,0.001642327242429282,6.500097966132005e-08,0.001605658963150401,6.500097966132005e-08,1.121228731807976,6.500097966132005e-08,1,6.500097966132005e-08,1,6.500097966132005e-08,1,6.500097966132005e-08,1,6.500097966132005e-08,1,6.500097966132005e-08,1,6.500097966132005e-08,0,6.500097966132005e-08,1,6.500097966132005e-08,1
6.500098323138864e-08,0.000107352071230881,6.500098323138864e-08,0.001850458750968952,6.500098323138864e-08,0.001637497692393068,6.500098323138864e-08,0.00160114698976386,6.500098323138864e-08,1.12124363758157,6.500098323138864e-08,1,6.500098323138864e-08,1,6.500098323138864e-08,1,6.500098323138864e-08,1,6.500098323138864e-08,1,6.500098323138864e-08,1,6.500098323138864e-08,0,6.500098323138864e-08,1,6.500098323138864e-08,1
6.500099037152582e-08,0.0001055291833334206,6.500099037152582e-08,0.001839393034093809,6.500099037152582e-08,0.001627845643862551,6.500099037152582e-08,0.001592127152046014,6.500099037152582e-08,1.121277845616218,6.500099037152582e-08,1,6.500099037152582e-08,1,6.500099037152582e-08,1,6.500099037152582e-08,1,6.500099037152582e-08,1,6.500099037152582e-08,1,6.500099037152582e-08,0,6.500099037152582e-08,1,6.500099037152582e-08,1
6.500100113038614e-08,0.000102808215064303,6.500100113038614e-08,0.00182275540448458,6.500100113038614e-08,0.001613338477909012,6.500100113038614e-08,0.001578559695816266,6.500100113038614e-08,1.121340615879623,6.500100113038614e-08,1,6.500100113038614e-08,1,6.500100113038614e-08,1,6.500100113038614e-08,1,6.500100113038614e-08,1,6.500100113038614e-08,1,6.500100113038614e-08,0,6.500100113038614e-08,1,6.500100113038614e-08,1
6.500100890694822e-08,0.0001008605925467204,6.500100890694822e-08,0.001810784700965946,6.500100890694822e-08,0.001602890823047848,6.500100890694822e-08,0.001568780359600455,6.500100890694822e-08,1.121394446800511,6.500100890694822e-08,1,6.500100890694822e-08,1,6.500100890694822e-08,1,6.500100890694822e-08,1,6.500100890694822e-08,1,6.500100890694822e-08,1,6.500100890694822e-08,0,6.500100890694822e-08,1,6.500100890694822e-08,1
6.500101266317045e-08,9.992500732391853e-05,6.500101266317045e-08,0.001805003507310329,6.500101266317045e-08,0.001597849817020144,6.500101266317045e-08,0.001564059277792841,6.500101266317045e-08,1.121422930257276,6.500101266317045e-08,1,6.500101266317045e-08,1,6.500101266317045e-08,1,6.500101266317045e-08,1,6.500101266317045e-08,1,6.500101266317045e-08,1,6.500101266317045e-08,0,6.500101266317045e-08,1,6.500101266317045e-08,1
6.50010201756149e-08,9.80650410682104e-05,6.50010201756149e-08,0.001793462980593513,6.50010201756149e-08,0.001587781450317523,6.50010201756149e-08,0.001554626694878426,6.50010201756149e-08,1.121485067442957,6.50010201756149e-08,1,6.50010201756149e-08,1,6.50010201756149e-08,1,6.50010201756149e-08,1,6.50010201756149e-08,1,6.50010201756149e-08,1,6.50010201756149e-08,0,6.50010201756149e-08,1,6.50010201756149e-08,1
6.50010352005038e-08,9.438873200111523e-05,6.50010352005038e-08,0.00177045591880027,6.50010352005038e-08,0.001567708755514269,6.50010352005038e-08,0.001535803753510989,6.50010352005038e-08,1.121629645434332,6.50010352005038e-08,1,6.50010352005038e-08,1,6.50010352005038e-08,1,6.50010352005038e-08,1,6.50010352005038e-08,1,6.50010352005038e-08,1,6.50010352005038e-08,0,6.50010352005038e-08,1,6.50010352005038e-08,1
6.50010652502816e-08,8.72061543060418e-05,6.50010652502816e-08,0.001724761887039412,6.50010652502816e-08,0.001527830469468095,6.50010652502816e-08,0.00149833511501368,6.50010652502816e-08,1.122003198286635,6.50010652502816e-08,1,6.50010652502816e-08,1,6.50010652502816e-08,1,6.50010652502816e-08,1,6.50010652502816e-08,1,6.50010652502816e-08,1,6.50010652502816e-08,0,6.50010652502816e-08,1,6.50010652502816e-08,1
6.50011253498372e-08,7.350120266832102e-05,6.50011253498372e-08,0.001634741146797036,6.50011253498372e-08,0.001449221168079695,6.50011253498372e-08,0.001424144664827624,6.50011253498372e-08,1.123109749362768,6.50011253498372e-08,1,6.50011253498372e-08,1,6.50011253498372e-08,1,6.50011253498372e-08,1,6.50011253498372e-08,1,6.50011253498372e-08,1,6.50011253498372e-08,0,6.50011253498372e-08,1,6.50011253498372e-08,1
6.50011791376698e-08,6.196172662789456e-05,6.50011791376698e-08,0.0015557470022356,6.50011791376698e-08,0.001380195380289926,6.50011791376698e-08,0.001358638654093069,6.50011791376698e-08,1.124540100343593,6.50011791376698e-08,1,6.50011791376698e-08,1,6.50011791376698e-08,1,6.50011791376698e-08,1,6.50011791376698e-08,1,6.50011791376698e-08,1,6.50011791376698e-08,0,6.50011791376698e-08,1,6.50011791376698e-08,1
6.500119795797317e-08,5.808063067980088e-05,6.500119795797317e-08,0.001528469730738908,6.500119795797317e-08,0.001356351428033125,6.500119795797317e-08,0.001335941647235686,6.500119795797317e-08,1.125151798111636,6.500119795797317e-08,1,6.500119795797317e-08,1,6.500119795797317e-08,1,6.500119795797317e-08,1,6.500119795797317e-08,1,6.500119795797317e-08,1,6.500119795797317e-08,0,6.500119795797317e-08,1,6.500119795797317e-08,1
6.50012355985799e-08,5.054670332117188e-05,6.50012355985799e-08,0.001474493769262944,6.50012355985799e-08,0.001309151111576364,6.50012355985799e-08,0.001290765479625719,6.50012355985799e-08,1.126545839489701,6.50012355985799e-08,1,6.50012355985799e-08,1,6.50012355985799e-08,1,6.50012355985799e-08,1,6.50012355985799e-08,1,6.50012355985799e-08,1,6.50012355985799e-08,0,6.50012355985799e-08,1,6.50012355985799e-08,1
6.500124466309946e-08,4.877761129150939e-05,6.500124466309946e-08,0.001461622162975109,6.500124466309946e-08,0.001297882414688515,6.500124466309946e-08,0.001279909213757946,6.500124466309946e-08,1.126916565646928,6.500124466309946e-08,1,6.500124466309946e-08,1,6.500124466309946e-08,1,6.500124466309946e-08,1,6.500124466309946e-08,1,6.500124466309946e-08,1,6.500124466309946e-08,0,6.500124466309946e-08,1,6.500124466309946e-08,1
6.500126279213859e-08,4.529645883481037e-05,6.500126279213859e-08,0.001436016357609182,6.500126279213859e-08,0.00127546530240187,6.500126279213859e-08,0.001258520747654221,6.500126279213859e-08,1.12773933756071,6.500126279213859e-08,1,6.500126279213859e-08,1,6.500126279213859e-08,1,6.500126279213859e-08,1,6.500126279213859e-08,1,6.500126279213859e-08,1,6.500126279213859e-08,0,6.500126279213859e-08,1,6.500126279213859e-08,1
6.500127758083013e-08,4.251299380223155e-05,6.500127758083013e-08,0.001415567129156342,6.500127758083013e-08,0.001257375070183079,6.500127758083013e-08,0.001241525004082862,6.500127758083013e-08,1.128483331548991,6.500127758083013e-08,1,6.500127758083013e-08,1,6.500127758083013e-08,1,6.500127758083013e-08,1,6.500127758083013e-08,1,6.500127758083013e-08,1,6.500127758083013e-08,0,6.500127758083013e-08,1,6.500127758083013e-08,1
6.500128286809927e-08,4.153109626737776e-05,6.500128286809927e-08,0.001408238567205643,6.500128286809927e-08,0.001250915955347996,6.500128286809927e-08,0.001235475336338973,6.500128286809927e-08,1.128760173887543,6.500128286809927e-08,1,6.500128286809927e-08,1,6.500128286809927e-08,1,6.500128286809927e-08,1,6.500128286809927e-08,1,6.500128286809927e-08,1,6.500128286809927e-08,0,6.500128286809927e-08,1,6.500128286809927e-08,1
6.500129344263755e-08,3.958648808871235e-05,6.500129344263755e-08,0.001393493355779731,6.500129344263755e-08,0.001238030564535832,6.500129344263755e-08,0.001223369378785242,6.500129344263755e-08,1.129335042512631,6.500129344263755e-08,1,6.500129344263755e-08,1,6.500129344263755e-08,1,6.500129344263755e-08,1,6.500129344263755e-08,1,6.500129344263755e-08,1,6.500129344263755e-08,0,6.500129344263755e-08,1,6.500129344263755e-08,1
6.50013145917141e-08,3.576339080740037e-05,6.50013145917141e-08,0.001364291431054088,6.50013145917141e-08,0.001212420831637517,6.50013145917141e-08,0.001199293059754314,6.50013145917141e-08,1.130568078769939,6.50013145917141e-08,1,6.50013145917141e-08,1,6.50013145917141e-08,1,6.50013145917141e-08,1,6.50013145917141e-08,1,6.50013145917141e-08,1,6.50013145917141e-08,0,6.50013145917141e-08,1,6.50013145917141e-08,1
6.500134883660897e-08,2.976680303294398e-05,6.500134883660897e-08,0.001317484780516935,6.500134883660897e-08,0.001171419083873865,6.500134883660897e-08,0.001160710729148936,6.500134883660897e-08,1.132811905427997,6.500134883660897e-08,1,6.500134883660897e-08,1,6.500134883660897e-08,1,6.500134883660897e-08,1,6.500134883660897e-08,1,6.500134883660897e-08,1,6.500134883660897e-08,0,6.500134883660897e-08,1,6.500134883660897e-08,1
6.500141732639871e-08,1.845623027685803e-05,6.500141732639871e-08,0.001226016885005689,6.500141732639871e-08,0.001091213190987296,6.500141732639871e-08,0.001085092328872012,6.500141732639871e-08,1.138452716541276,6.500141732639871e-08,1,6.500141732639871e-08,1,6.500141732639871e-08,1,6.500141732639871e-08,1,6.500141732639871e-08,1,6.500141732639871e-08,1,6.500141732639871e-08,0,6.500141732639871e-08,1,6.500141732639871e-08,1
6.500150042485258e-08,5.90148881269393e-06,6.500150042485258e-08,0.001118764285195195,6.500150042485258e-08,0.0009971391856679307,6.500150042485258e-08,0.0009961794123140434,6.500150042485258e-08,1.14980851660254,6.500150042485258e-08,1,6.500150042485258e-08,1,6.500150042485258e-08,1,6.500150042485258e-08,1,6.500150042485258e-08,1,6.500150042485258e-08,1,6.500150042485258e-08,0,6.500150042485258e-08,1,6.500150042485258e-08,1
6.500151590582736e-08,1.094801749834993e-05,6.500151590582736e-08,0.00109930355410372,6.500151590582736e-08,0.0009800564282822434,6.500151590582736e-08,0.0009800041651711548,6.500151590582736e-08,1.152896511625545,6.500151590582736e-08,1,6.500151590582736e-08,1,6.500151590582736e-08,1,6.500151590582736e-08,1,6.500151590582736e-08,1,6.500151590582736e-08,1,6.500151590582736e-08,0,6.500151590582736e-08,1,6.500151590582736e-08,1
6.500154686777693e-08,8.869349050410026e-06,6.500154686777693e-08,0.001060736119609239,6.500154686777693e-08,0.0009462176619076507,6.500154686777693e-08,0.0009479521662857724,6.500154686777693e-08,1.163618178462267,6.500154686777693e-08,1,6.500154686777693e-08,1,6.500154686777693e-08,1,6.500154686777693e-08,1,6.500154686777693e-08,1,6.500154686777693e-08,1,6.500154686777693e-08,0,6.500154686777693e-08,1,6.500154686777693e-08,1
6.500155359563559e-08,7.091972879163919e-06,6.500155359563559e-08,0.001052445213154189,6.500155359563559e-08,0.0009389352899120077,6.500155359563559e-08,0.0009410518915359415,6.500155359563559e-08,1.165801491599338,6.500155359563559e-08,1,6.500155359563559e-08,1,6.500155359563559e-08,1,6.500155359563559e-08,1,6.500155359563559e-08,1,6.500155359563559e-08,1,6.500155359563559e-08,0,6.500155359563559e-08,1,6.500155359563559e-08,1
6.500155695956492e-08,7.295429412017106e-06,6.500155695956492e-08,0.001048308057020253,6.500155695956492e-08,0.0009353038318770413,6.500155695956492e-08,0.0009376115908420097,6.500155695956492e-08,1.166030890282344,6.500155695956492e-08,1,6.500155695956492e-08,1,6.500155695956492e-08,1,6.500155695956492e-08,1,6.500155695956492e-08,1,6.500155695956492e-08,1,6.500155695956492e-08,0,6.500155695956492e-08,1,6.500155695956492e-08,1
6.500156368742358e-08,6.34151532296553e-06,6.500156368742358e-08,0.001040055495366835,6.500156368742358e-08,0.0009280614608624612,6.500156368742358e-08,0.0009307450223897222,6.500156368742358e-08,1.165471271418537,6.500156368742358e-08,1,6.500156368742358e-08,1,6.500156368742358e-08,1,6.500156368742358e-08,1,6.500156368742358e-08,1,6.500156368742358e-08,1,6.500156368742358e-08,0,6.500156368742358e-08,1,6.500156368742358e-08,1
6.500157221403351e-08,5.576308761441985e-06,6.500157221403351e-08,0.001029646863816912,6.500157221403351e-08,0.0009189222000422825,6.500157221403351e-08,0.0009220740159456372,6.500157221403351e-08,1.16455136112115,6.500157221403351e-08,1,6.500157221403351e-08,1,6.500157221403351e-08,1,6.500157221403351e-08,1,6.500157221403351e-08,1,6.500157221403351e-08,1,6.500157221403351e-08,0,6.500157221403351e-08,1,6.500157221403351e-08,1
6.500158017349907e-08,4.640097479495471e-06,6.500158017349907e-08,0.001019974050591675,6.500158017349907e-08,0.0009104318104903009,6.500158017349907e-08,0.0009140162792373593,6.500158017349907e-08,1.163747139529786,6.500158017349907e-08,1,6.500158017349907e-08,1,6.500158017349907e-08,1,6.500158017349907e-08,1,6.500158017349907e-08,1,6.500158017349907e-08,1,6.500158017349907e-08,0,6.500158017349907e-08,1,6.500158017349907e-08,1
6.500159595441345e-08,3.053228924379909e-06,6.500159595441345e-08,0.001000948587272875,6.500159595441345e-08,0.0008937257311668477,6.500159595441345e-08,0.0008981574768889269,6.500159595441345e-08,1.162116086913329,6.500159595441345e-08,1,6.500159595441345e-08,1,6.500159595441345e-08,1,6.500159595441345e-08,1,6.500159595441345e-08,1,6.500159595441345e-08,1,6.500159595441345e-08,0,6.500159595441345e-08,1,6.500159595441345e-08,1
6.500162385460216e-08,1.253204437594322e-07,6.500162385460216e-08,0.0009679024063629905,6.500162385460216e-08,0.0008647051030812357,6.500162385460216e-08,0.0008705969154543413,6.500162385460216e-08,1.159258645358939,6.500162385460216e-08,1,6.500162385460216e-08,1,6.500162385460216e-08,1,6.500162385460216e-08,1,6.500162385460216e-08,1,6.500162385460216e-08,1,6.500162385460216e-08,0,6.500162385460216e-08,1,6.500162385460216e-08,1
6.500163222536346e-08,-6.787985470001951e-07,6.500163222536346e-08,0.0009581677443253144,6.500163222536346e-08,0.00085615246018955,6.500163222536346e-08,0.0008624726962588023,6.500163222536346e-08,1.158398842836302,6.500163222536346e-08,1,6.500163222536346e-08,1,6.500163222536346e-08,1,6.500163222536346e-08,1,6.500163222536346e-08,1,6.500163222536346e-08,1,6.500163222536346e-08,0,6.500163222536346e-08,1,6.500163222536346e-08,1
6.500164896688604e-08,-2.390999846333504e-06,6.500164896688604e-08,0.0009391376173982061,6.500164896688604e-08,0.000839432833958145,6.500164896688604e-08,0.0008465942591507992,6.500164896688604e-08,1.156689604970648,6.500164896688604e-08,1,6.500164896688604e-08,1,6.500164896688604e-08,1,6.500164896688604e-08,1,6.500164896688604e-08,1,6.500164896688604e-08,1,6.500164896688604e-08,0,6.500164896688604e-08,1,6.500164896688604e-08,1
6.500165399155318e-08,-2.868051548177163e-06,6.500165399155318e-08,0.000933535028397154,6.500165399155318e-08,0.0008344947999672716,6.500165399155318e-08,0.0008419045988612285,6.500165399155318e-08,1.156176269514418,6.500165399155318e-08,1,6.500165399155318e-08,1,6.500165399155318e-08,1,6.500165399155318e-08,1,6.500165399155318e-08,1,6.500165399155318e-08,1,6.500165399155318e-08,0,6.500165399155318e-08,1,6.500165399155318e-08,1
6.500166404088746e-08,-3.873974061436251e-06,6.500166404088746e-08,0.0009216953282721928,6.500166404088746e-08,0.0008240993133301379,6.500166404088746e-08,0.0008320095952446431,6.500166404088746e-08,1.155152275246067,6.500166404088746e-08,1,6.500166404088746e-08,1,6.500166404088746e-08,1,6.500166404088746e-08,1,6.500166404088746e-08,1,6.500166404088746e-08,1,6.500166404088746e-08,0,6.500166404088746e-08,1,6.500166404088746e-08,1
6.500167197302239e-08,-4.641936217784998e-06,6.500167197302239e-08,0.0009119790060045588,6.500167197302239e-08,0.0008155685658923873,6.500167197302239e-08,0.0008238789030639349,6.500167197302239e-08,1.154344386811415,6.500167197302239e-08,1,6.500167197302239e-08,1,6.500167197302239e-08,1,6.500167197302239e-08,1,6.500167197302239e-08,1,6.500167197302239e-08,1,6.500167197302239e-08,0,6.500167197302239e-08,1,6.500167197302239e-08,1
6.500168284301198e-08,-5.705251386862726e-06,6.500168284301198e-08,0.0008988825918002884,6.500168284301198e-08,0.0008040852200712933,6.500168284301198e-08,0.0008129360525552803,6.500168284301198e-08,1.153239278924137,6.500168284301198e-08,1,6.500168284301198e-08,1,6.500168284301198e-08,1,6.500168284301198e-08,1,6.500168284301198e-08,1,6.500168284301198e-08,1,6.500168284301198e-08,0,6.500168284301198e-08,1,6.500168284301198e-08,1
6.500169171934194e-08,-7.914393543491261e-06,6.500169171934194e-08,0.0008882200238685728,6.500169171934194e-08,0.0007947211146720547,6.500169171934194e-08,0.0008041322736115073,6.500169171934194e-08,1.152337551797709,6.500169171934194e-08,1,6.500169171934194e-08,1,6.500169171934194e-08,1,6.500169171934194e-08,1,6.500169171934194e-08,1,6.500169171934194e-08,1,6.500169171934194e-08,0,6.500169171934194e-08,1,6.500169171934194e-08,1
6.500169615750693e-08,-8.4325571227032e-06,6.500169615750693e-08,0.000882897961889184,6.500169615750693e-08,0.000790047561666754,6.500169615750693e-08,0.000799726424408848,6.500169615750693e-08,1.151887395689606,6.500169615750693e-08,1,6.500169615750693e-08,1,6.500169615750693e-08,1,6.500169615750693e-08,1,6.500169615750693e-08,1,6.500169615750693e-08,1,6.500169615750693e-08,0,6.500169615750693e-08,1,6.500169615750693e-08,1
6.500170503383689e-08,-9.453045198044247e-06,6.500170503383689e-08,0.000872307799510157,6.500170503383689e-08,0.0007807463133628889,6.500170503383689e-08,0.0007908415320592786,6.500170503383689e-08,1.150987445812935,6.500170503383689e-08,1,6.500170503383689e-08,1,6.500170503383689e-08,1,6.500170503383689e-08,1,6.500170503383689e-08,1,6.500170503383689e-08,1,6.500170503383689e-08,0,6.500170503383689e-08,1,6.500170503383689e-08,1
6.500172278649683e-08,-1.142269789706235e-05,6.500172278649683e-08,0.0008512381417610564,6.500172278649683e-08,0.0007622396245374947,6.500172278649683e-08,0.0007732384861751523,6.500172278649683e-08,1.149191150539963,6.500172278649683e-08,1,6.500172278649683e-08,1,6.500172278649683e-08,1,6.500172278649683e-08,1,6.500172278649683e-08,1,6.500172278649683e-08,1,6.500172278649683e-08,0,6.500172278649683e-08,1,6.500172278649683e-08,1
6.500174875540381e-08,-1.427170253973959e-05,6.500174875540381e-08,0.0008207572725887666,6.500174875540381e-08,0.0007354633122853281,6.500174875540381e-08,0.0007477312823122355,6.500174875540381e-08,1.14657131329881,6.500174875540381e-08,1,6.500174875540381e-08,1,6.500174875540381e-08,1,6.500174875540381e-08,1,6.500174875540381e-08,1,6.500174875540381e-08,1,6.500174875540381e-08,0,6.500174875540381e-08,1,6.500174875540381e-08,1
6.500176004635319e-08,-1.546985752296254e-05,6.500176004635319e-08,0.0008076238999990106,6.500176004635319e-08,0.000723923349681469,6.500176004635319e-08,0.0007367309911877805,6.500176004635319e-08,1.145432415975736,6.500176004635319e-08,1,6.500176004635319e-08,1,6.500176004635319e-08,1,6.500176004635319e-08,1,6.500176004635319e-08,1,6.500176004635319e-08,1,6.500176004635319e-08,0,6.500176004635319e-08,1,6.500176004635319e-08,1
6.500177326192985e-08,-1.687742471693829e-05,6.500177326192985e-08,0.0007923509726094089,6.500177326192985e-08,0.0007105024374616728,6.500177326192985e-08,0.0007238916945181134,6.500177326192985e-08,1.144100289059049,6.500177326192985e-08,1,6.500177326192985e-08,1,6.500177326192985e-08,1,6.500177326192985e-08,1,6.500177326192985e-08,1,6.500177326192985e-08,1,6.500177326192985e-08,0,6.500177326192985e-08,1,6.500177326192985e-08,1
6.500177850683561e-08,-1.742024996637669e-05,6.500177850683561e-08,0.0007863125893080745,6.500177850683561e-08,0.0007051957690567383,6.500177850683561e-08,0.0007188150828961827,6.500177850683561e-08,1.143572326857844,6.500177850683561e-08,1,6.500177850683561e-08,1,6.500177850683561e-08,1,6.500177850683561e-08,1,6.500177850683561e-08,1,6.500177850683561e-08,1,6.500177850683561e-08,0,6.500177850683561e-08,1,6.500177850683561e-08,1
6.500178835048078e-08,-1.844852690574164e-05,6.500178835048078e-08,0.0007750299193757618,6.500178835048078e-08,0.0006952798843317834,6.500178835048078e-08,0.0007093296227942951,6.500178835048078e-08,1.142581956740297,6.500178835048078e-08,1,6.500178835048078e-08,1,6.500178835048078e-08,1,6.500178835048078e-08,1,6.500178835048078e-08,1,6.500178835048078e-08,1,6.500178835048078e-08,0,6.500178835048078e-08,1,6.500178835048078e-08,1
6.500180128695841e-08,-1.977329553981348e-05,6.500180128695841e-08,0.0007602814570833521,6.500180128695841e-08,0.0006823169891936297,6.500180128695841e-08,0.000696918454779144,6.500180128695841e-08,1.14128149945052,6.500180128695841e-08,1,6.500180128695841e-08,1,6.500180128695841e-08,1,6.500180128695841e-08,1,6.500180128695841e-08,1,6.500180128695841e-08,1,6.500180128695841e-08,0,6.500180128695841e-08,1,6.500180128695841e-08,1
6.500181832498825e-08,-2.14988248111174e-05,6.500181832498825e-08,0.0007410050391692278,6.500181832498825e-08,0.000665372892595298,6.500181832498825e-08,0.0006806931844087315,6.500181832498825e-08,1.139571218127831,6.500181832498825e-08,1,6.500181832498825e-08,1,6.500181832498825e-08,1,6.500181832498825e-08,1,6.500181832498825e-08,1,6.500181832498825e-08,1,6.500181832498825e-08,0,6.500181832498825e-08,1,6.500181832498825e-08,1
6.500185240104794e-08,-2.484568227372983e-05,6.500185240104794e-08,0.0007029405478360708,6.500185240104794e-08,0.0006319095105873036,6.500185240104794e-08,0.0006486139132237206,6.500185240104794e-08,1.136158271729591,6.500185240104794e-08,1,6.500185240104794e-08,1,6.500185240104794e-08,1,6.500185240104794e-08,1,6.500185240104794e-08,1,6.500185240104794e-08,1,6.500185240104794e-08,0,6.500185240104794e-08,1,6.500185240104794e-08,1
6.500192055316731e-08,-3.117839889632742e-05,6.500192055316731e-08,0.0006288131828934464,6.500192055316731e-08,0.000566711533266248,6.500192055316731e-08,0.0005860097178301668,6.500192055316731e-08,1.129360579596576,6.500192055316731e-08,1,6.500192055316731e-08,1,6.500192055316731e-08,1,6.500192055316731e-08,1,6.500192055316731e-08,1,6.500192055316731e-08,1,6.500192055316731e-08,0,6.500192055316731e-08,1,6.500192055316731e-08,1
