/a X,/a Y,/b X,/b Y,/Cin X,/Cin Y,/G X,/G Y,/P X,/P Y,/S X,/S Y,/Cout X,/Cout Y
5.268686415466212e-08,0,5.268686415466212e-08,0,5.268686415466212e-08,0,5.268686415466212e-08,3.847905390866993e-07,5.268686415466212e-08,0.01677429832051884,5.268686415466212e-08,0.4048998567536177,5.268686415466212e-08,1.500188314854283e-07
5.269010660494489e-08,0,5.269010660494489e-08,0,5.269010660494489e-08,0,5.269010660494489e-08,3.020929246043237e-07,5.269010660494489e-08,0.01225576202236386,5.269010660494489e-08,0.232395821263305,5.269010660494489e-08,1.119012139797219e-07
5.269250183478959e-08,0,5.269250183478959e-08,0,5.269250183478959e-08,0,5.269250183478959e-08,2.611315698172247e-07,5.269250183478959e-08,0.009758496635029248,5.269250183478959e-08,0.1450860897772609,5.269250183478959e-08,9.966108088300761e-08
5.26946347568508e-08,0,5.26946347568508e-08,0,5.26946347568508e-08,0,5.26946347568508e-08,2.609192655445578e-07,5.26946347568508e-08,0.008112905116845212,5.26946347568508e-08,0.09625889702808023,5.26946347568508e-08,1.032574679543089e-07
5.269755687624069e-08,0,5.269755687624069e-08,0,5.269755687624069e-08,0,5.269755687624069e-08,2.377817649033971e-07,5.269755687624069e-08,0.006519038519708473,5.269755687624069e-08,0.055367685039748,5.269755687624069e-08,9.660995980274909e-08
5.27001044274607e-08,0,5.27001044274607e-08,0,5.27001044274607e-08,0,5.27001044274607e-08,1.798322430587378e-07,5.27001044274607e-08,0.005512409244582065,5.27001044274607e-08,0.03506739359292527,5.27001044274607e-08,7.227157751924906e-08
5.270326619973168e-08,0,5.270326619973168e-08,0,5.270326619973168e-08,0,5.270326619973168e-08,1.726728151480384e-07,5.270326619973168e-08,0.004538565158105571,5.270326619973168e-08,0.02081233680955329,5.270326619973168e-08,7.54178901542181e-08
5.270689300917614e-08,0,5.270689300917614e-08,0,5.270689300917614e-08,0,5.270689300917614e-08,1.705738874537902e-07,5.270689300917614e-08,0.003673608338864548,5.270689300917614e-08,0.01244109150905981,5.270689300917614e-08,7.595493539052896e-08
5.271138614099444e-08,0,5.271138614099444e-08,0,5.271138614099444e-08,0,5.271138614099444e-08,1.792418123754208e-07,5.271138614099444e-08,0.002873326029708966,5.271138614099444e-08,0.007509806990597182,5.271138614099444e-08,8.075456672344255e-08
5.271699576145456e-08,0,5.271699576145456e-08,0,5.271699576145456e-08,0,5.271699576145456e-08,1.462983351469045e-07,5.271699576145456e-08,0.002189642291099481,5.271699576145456e-08,0.004770893247546314,5.271699576145456e-08,6.566701122825849e-08
5.272450542767235e-08,0,5.272450542767235e-08,0,5.272450542767235e-08,0,5.272450542767235e-08,1.253712896138489e-07,5.272450542767235e-08,0.001635808509871713,5.272450542767235e-08,0.003198577712732183,5.272450542767235e-08,6.130656848733243e-08
5.273523514948255e-08,0,5.273523514948255e-08,0,5.273523514948255e-08,0,5.273523514948255e-08,9.987454369249726e-08,5.273523514948255e-08,0.001226099481699998,5.273523514948255e-08,0.002223132338079923,5.273523514948255e-08,5.190697353940156e-08
5.275165201865654e-08,0,5.275165201865654e-08,0,5.275165201865654e-08,0,5.275165201865654e-08,1.063679633205532e-07,5.275165201865654e-08,0.0009300014564982764,5.275165201865654e-08,0.00152519663039961,5.275165201865654e-08,5.657284857749438e-08
5.277479557603985e-08,0,5.277479557603985e-08,0,5.277479557603985e-08,0,5.277479557603985e-08,9.537157643578013e-08,5.277479557603985e-08,0.0007141415813091633,5.277479557603985e-08,0.00104313915221301,5.277479557603985e-08,5.055942595909123e-08
5.28047510041052e-08,0,5.28047510041052e-08,0,5.28047510041052e-08,0,5.28047510041052e-08,1.050584645601615e-07,5.28047510041052e-08,0.000545272769698686,5.28047510041052e-08,0.0007275927336896885,5.28047510041052e-08,5.617927470866199e-08
5.284433995507747e-08,0,5.284433995507747e-08,0,5.284433995507747e-08,0,5.284433995507747e-08,9.558332538135484e-08,5.284433995507747e-08,0.0004114674560633852,5.284433995507747e-08,0.000512937312410866,5.284433995507747e-08,5.06418134318945e-08
5.289736412050531e-08,0,5.289736412050531e-08,0,5.289736412050531e-08,0,5.289736412050531e-08,1.050098431911876e-07,5.289736412050531e-08,0.0003059940394779281,5.289736412050531e-08,0.0003605784880071321,5.289736412050531e-08,5.615142304071033e-08
5.296949607818916e-08,0,5.296949607818916e-08,0,5.296949607818916e-08,0,5.296949607818916e-08,9.558601578561495e-08,5.296949607818916e-08,0.0002242360337580863,5.296949607818916e-08,0.0002560625558745417,5.296949607818916e-08,5.065065305299646e-08
5.306705059164685e-08,0,5.306705059164685e-08,0,5.306705059164685e-08,0,5.306705059164685e-08,1.050143362340662e-07,5.306705059164685e-08,0.0001621664446714122,5.306705059164685e-08,0.0001797173163895683,5.306705059164685e-08,5.614781649679039e-08
5.31996431970096e-08,0,5.31996431970096e-08,0,5.31996431970096e-08,0,5.31996431970096e-08,9.558022475814894e-08,5.31996431970096e-08,0.0001162942642185409,5.31996431970096e-08,0.0001267852769950174,5.31996431970096e-08,5.06520643437029e-08
5.337966565935471e-08,0,5.337966565935471e-08,0,5.337966565935471e-08,0,5.337966565935471e-08,1.050192521519783e-07,5.337966565935471e-08,8.231589390780557e-05,5.337966565935471e-08,8.84352905546551e-05,5.337966565935471e-08,5.614723108716593e-08
5.362596305685601e-08,0,5.362596305685601e-08,0,5.362596305685601e-08,0,5.362596305685601e-08,9.557633455422052e-08,5.362596305685601e-08,5.789509772041199e-05,5.362596305685601e-08,6.242086650025743e-05,5.362596305685601e-08,5.065228473957282e-08
5.396291820135823e-08,0,5.396291820135823e-08,0,5.396291820135823e-08,0,5.396291820135823e-08,1.050221624298379e-07,5.396291820135823e-08,3.99214151391249e-05,5.396291820135823e-08,4.291757344613874e-05,5.396291820135823e-08,5.6147162899548e-08
5.442705223120273e-08,0,5.442705223120273e-08,0,5.442705223120273e-08,0,5.442705223120273e-08,9.557414750455041e-08,5.442705223120273e-08,2.733510880665227e-05,5.442705223120273e-08,3.028173822627629e-05,5.442705223120273e-08,5.065228981290652e-08
5.5e-08,0,5.5e-08,0,5.5e-08,0,5.5e-08,1.050238015823423e-07,5.5e-08,1.871295784226825e-05,5.5e-08,2.091960003044275e-05,5.5e-08,5.614718246574052e-08
5.50001953125e-08,0,5.50001953125e-08,0,5.50001953125e-08,0.003906249999876216,5.50001953125e-08,3.311200512201265e-06,5.50001953125e-08,7.312726452062838e-05,5.50001953125e-08,0.0006165510968303402,5.50001953125e-08,1.570167029661801e-06
5.50005859375e-08,0,5.50005859375e-08,0,5.50005859375e-08,0.01171874999989335,5.50005859375e-08,9.078566431916381e-06,5.50005859375e-08,0.0001765409051465086,5.50005859375e-08,0.00173523601954916,5.50005859375e-08,4.236731253696179e-06
5.50013671875e-08,0,5.50013671875e-08,0,5.50013671875e-08,0.02734374999992761,5.50013671875e-08,1.130451751170978e-05,5.50013671875e-08,0.0003307072381318716,5.50013671875e-08,0.003579666426944802,5.50013671875e-08,5.015833428371748e-06
5.50029296875e-08,0,5.50029296875e-08,0,5.50029296875e-08,0.05859374999999613,5.50029296875e-08,4.481248012311168e-06,5.50029296875e-08,0.0004942426800730096,5.50029296875e-08,0.006071672296107687,5.50029296875e-08,1.397608992934457e-06
5.500594906856543e-08,0,5.500594906856543e-08,0,5.500594906856543e-08,0.1189813713084993,5.500594906856543e-08,-5.65957782104416e-06,5.500594906856543e-08,0.0005915730067983219,5.500594906856543e-08,0.008442181909820927,5.500594906856543e-08,-2.981183829158995e-06
5.501044737484169e-08,0,5.501044737484169e-08,0,5.501044737484169e-08,0.2089474968336786,5.501044737484169e-08,-3.680459516333252e-06,5.501044737484169e-08,0.0006252766430994009,5.501044737484169e-08,0.00947704449405402,5.501044737484169e-08,-1.096121596148561e-06
5.501666753972567e-08,0,5.501666753972567e-08,0,5.501666753972567e-08,0.3333507945134166,5.501666753972567e-08,8.864300381486708e-07,5.501666753972567e-08,0.0007498215051186743,5.501666753972567e-08,0.009540462570307384,5.501666753972567e-08,6.74745921737413e-07
5.502498737999921e-08,0,5.502498737999921e-08,0,5.502498737999921e-08,0.4997475999840819,5.502498737999921e-08,-1.323035944592099e-06,5.502498737999921e-08,0.001113180840404655,5.502498737999921e-08,0.00881292890802793,5.502498737999921e-08,-6.674013824711789e-07
5.503220942232399e-08,0,5.503220942232399e-08,0,5.503220942232399e-08,0.6441884464796784,5.503220942232399e-08,-8.291386547963297e-07,5.503220942232399e-08,0.001258339478796172,5.503220942232399e-08,0.01149589171118393,5.503220942232399e-08,-1.717845873716118e-07
5.503808263400569e-08,0,5.503808263400569e-08,0,5.503808263400569e-08,0.7616526801137217,5.503808263400569e-08,4.37244726998892e-06,5.503808263400569e-08,0.001060969409916368,5.503808263400569e-08,0.01211243547958348,5.503808263400569e-08,1.854150993684419e-06
5.504238417292437e-08,0,5.504238417292437e-08,0,5.504238417292437e-08,0.8476834584873639,5.504238417292437e-08,2.416933874169173e-06,5.504238417292437e-08,0.0008205287756910686,5.504238417292437e-08,0.00994835651492376,5.504238417292437e-08,6.775850115292669e-07
5.504642219166982e-08,0,5.504642219166982e-08,0,5.504642219166982e-08,0.9284438333962585,5.504642219166982e-08,1.224644637105701e-06,5.504642219166982e-08,0.0004839663788820692,5.504642219166982e-08,0.004926089376831912,5.504642219166982e-08,2.894506225870681e-07
5.504999999999999e-08,0,5.504999999999999e-08,0,5.504999999999999e-08,0.9999999999998104,5.504999999999999e-08,-2.1180978574803e-08,5.504999999999999e-08,-0.0009341269570387319,5.504999999999999e-08,0.02142829472389724,5.504999999999999e-08,-1.189055658997371e-07
5.505005255484119e-08,0,5.505005255484119e-08,0,5.505005255484119e-08,1,5.505005255484119e-08,-7.324182915244212e-07,5.505005255484119e-08,-0.0009910343663982132,5.505005255484119e-08,0.02176107207456888,5.505005255484119e-08,-4.571796376810262e-07
5.505015766452359e-08,0,5.505015766452359e-08,0,5.505015766452359e-08,1,5.505015766452359e-08,-2.101505041786266e-06,5.505015766452359e-08,-0.001094825717521324,5.505015766452359e-08,0.02245871298724178,5.505015766452359e-08,-1.099601027011328e-06
5.505036788388839e-08,0,5.505036788388839e-08,0,5.505036788388839e-08,1,5.505036788388839e-08,-4.136608081879692e-06,5.505036788388839e-08,-0.001307134355088436,5.505036788388839e-08,0.02395632215158168,5.505036788388839e-08,-2.036124581778518e-06
5.505047299357079e-08,0,5.505047299357079e-08,0,5.505047299357079e-08,1,5.505047299357079e-08,-4.825463251452172e-06,5.505047299357079e-08,-0.001410627141256189,5.505047299357079e-08,0.02481910117107097,5.505047299357079e-08,-2.344418847723655e-06
5.505068321293559e-08,0,5.505068321293559e-08,0,5.505068321293559e-08,1,5.505068321293559e-08,-5.716894205775215e-06,5.505068321293559e-08,-0.001612679555237865,5.505068321293559e-08,0.02677092221457259,5.505068321293559e-08,-2.721412728581139e-06
5.505110365166519e-08,0,5.505110365166519e-08,0,5.505110365166519e-08,1,5.505110365166519e-08,-6.040814440576458e-06,5.505110365166519e-08,-0.001985774373750737,5.505110365166519e-08,0.03155871439569261,5.505110365166519e-08,-2.772724376083091e-06
5.505194452912438e-08,0,5.505194452912438e-08,0,5.505194452912438e-08,1,5.505194452912438e-08,-3.720270307921059e-06,5.505194452912438e-08,-0.002571399696008549,5.505194452912438e-08,0.04432251300228514,5.505194452912438e-08,-1.4978233015907e-06
5.505362628404277e-08,0,5.505362628404277e-08,0,5.505362628404277e-08,1,5.505362628404277e-08,2.468385718703076e-06,5.505362628404277e-08,-0.002937386368327522,5.505362628404277e-08,0.07971824260628882,5.505362628404277e-08,1.451513621127098e-06
5.50556315623304e-08,0,5.50556315623304e-08,0,5.50556315623304e-08,1,5.50556315623304e-08,5.194162071626408e-06,5.50556315623304e-08,-0.002192309389642885,5.50556315623304e-08,0.133089224160063,5.50556315623304e-08,2.368483086107533e-06
5.505808430953315e-08,0,5.505808430953315e-08,0,5.505808430953315e-08,1,5.505808430953315e-08,2.565623152682793e-06,5.505808430953315e-08,-0.0005494117232512898,5.505808430953315e-08,0.207189633424962,5.505808430953315e-08,7.992573456304477e-07
5.506027405168066e-08,0,5.506027405168066e-08,0,5.506027405168066e-08,1,5.506027405168066e-08,-1.270308477962546e-07,5.506027405168066e-08,0.0007843807636889153,5.506027405168066e-08,0.2797564418329203,5.506027405168066e-08,-3.81500372442674e-07
5.506267943189611e-08,0,5.506267943189611e-08,0,5.506267943189611e-08,1,5.506267943189611e-08,-1.891654284354839e-06,5.506267943189611e-08,0.00184382663389742,5.506267943189611e-08,0.3713254198724456,5.506267943189611e-08,-9.332919835180115e-07
5.506557706638562e-08,0,5.506557706638562e-08,0,5.506557706638562e-08,1,5.506557706638562e-08,-2.37477833881051e-06,5.506557706638562e-08,0.002452416427130028,5.506557706638562e-08,0.5081542984239699,5.506557706638562e-08,-8.954419294169756e-07
5.506853983213583e-08,0,5.506853983213583e-08,0,5.506853983213583e-08,1,5.506853983213583e-08,-1.757113401318346e-06,5.506853983213583e-08,0.002744117629495917,5.506853983213583e-08,0.6579304808129243,5.506853983213583e-08,-5.242351289640288e-07
5.507123421625382e-08,0,5.507123421625382e-08,0,5.507123421625382e-08,1,5.507123421625382e-08,-9.813507291146414e-07,5.507123421625382e-08,0.003254958111309324,5.507123421625382e-08,0.7724363839348393,5.507123421625382e-08,-2.075404444781646e-07
5.507350825930735e-08,0,5.507350825930735e-08,0,5.507350825930735e-08,1,5.507350825930735e-08,-5.385761561426459e-07,5.507350825930735e-08,0.003900478135803533,5.507350825930735e-08,0.8382461324030072,5.507350825930735e-08,-7.297451831541117e-08
5.507606146701464e-08,0,5.507606146701464e-08,0,5.507606146701464e-08,1,5.507606146701464e-08,-3.53605701315857e-07,5.507606146701464e-08,0.004386654337236625,5.507606146701464e-08,0.8864085617984275,5.507606146701464e-08,-5.071029021695902e-08
5.507921620840908e-08,0,5.507921620840908e-08,0,5.507921620840908e-08,1,5.507921620840908e-08,-1.227504396277609e-07,5.507921620840908e-08,0.004453578123744235,5.507921620840908e-08,0.9246838687107318,5.507921620840908e-08,9.522568643137924e-09
5.508210363067426e-08,0,5.508210363067426e-08,0,5.508210363067426e-08,1,5.508210363067426e-08,1.169943725431212e-07,5.508210363067426e-08,0.004157624367840333,5.508210363067426e-08,0.947218972020817,5.508210363067426e-08,9.135332003598997e-08
5.508580855072689e-08,0,5.508580855072689e-08,0,5.508580855072689e-08,1,5.508580855072689e-08,3.039807701099905e-07,5.508580855072689e-08,0.003559837140777957,5.508580855072689e-08,0.9657054198236084,5.508580855072689e-08,1.420960340491751e-07
5.509032731927812e-08,0,5.509032731927812e-08,0,5.509032731927812e-08,1,5.509032731927812e-08,3.181439956897849e-07,5.509032731927812e-08,0.002761247791961284,5.509032731927812e-08,0.97880752772409,5.509032731927812e-08,1.275532825099038e-07
5.509593229261385e-08,0,5.509593229261385e-08,0,5.509593229261385e-08,1,5.509593229261385e-08,2.40622931003283e-07,5.509593229261385e-08,0.001911521904463671,5.509593229261385e-08,0.9873704686171267,5.509593229261385e-08,9.301648333642843e-08
5.510276611749157e-08,0,5.510276611749157e-08,0,5.510276611749157e-08,1,5.510276611749157e-08,1.459139802357499e-07,5.510276611749157e-08,0.001191058007747155,5.510276611749157e-08,0.9923304205078008,5.510276611749157e-08,6.37285687545246e-08
5.511144573715074e-08,0,5.511144573715074e-08,0,5.511144573715074e-08,1,5.511144573715074e-08,1.149532341321161e-07,5.511144573715074e-08,0.0006797241768846919,5.511144573715074e-08,0.9950963973399597,5.511144573715074e-08,5.753905361261546e-08
5.512292583465893e-08,0,5.512292583465893e-08,0,5.512292583465893e-08,1,5.512292583465893e-08,1.079173094436111e-07,5.512292583465893e-08,0.0003805048044628593,5.512292583465893e-08,0.9966555264918853,5.512292583465893e-08,5.621056814937306e-08
5.513919370389894e-08,0,5.513919370389894e-08,0,5.513919370389894e-08,1,5.513919370389894e-08,1.09808672313864e-07,5.513919370389894e-08,0.0002339159748862414,5.513919370389894e-08,0.9976623668690549,5.513919370389894e-08,5.622703070397853e-08
5.516416556717392e-08,0,5.516416556717392e-08,0,5.516416556717392e-08,1,5.516416556717392e-08,9.809606915137958e-08,5.516416556717392e-08,0.0001598211692750005,5.516416556717392e-08,0.9984181540853343,5.516416556717392e-08,5.274661664998473e-08
5.519773843752889e-08,0,5.519773843752889e-08,0,5.519773843752889e-08,1,5.519773843752889e-08,1.037733153034746e-07,5.519773843752889e-08,0.0001163394521059217,5.519773843752889e-08,0.998919945076293,5.519773843752889e-08,5.448345234588374e-08
5.524194176023263e-08,0,5.524194176023263e-08,0,5.524194176023263e-08,1,5.524194176023263e-08,9.704763969945998e-08,5.524194176023263e-08,8.611520610054116e-05,5.524194176023263e-08,0.9992530896608532,5.524194176023263e-08,5.236781884805707e-08
5.53002072801088e-08,0,5.53002072801088e-08,0,5.53002072801088e-08,1,5.53002072801088e-08,1.036090361171079e-07,5.53002072801088e-08,6.643290450016715e-05,5.53002072801088e-08,0.9994765962371817,5.53002072801088e-08,5.446348116934362e-08
5.537892999956541e-08,0,5.537892999956541e-08,0,5.537892999956541e-08,1,5.537892999956541e-08,9.710863804699987e-08,5.537892999956541e-08,5.141059458381071e-05,5.537892999956541e-08,0.999627634963516,5.537892999956541e-08,5.236866673871035e-08
5.54859136408007e-08,0,5.54859136408007e-08,0,5.54859136408007e-08,1,5.54859136408007e-08,1.034275995437711e-07,5.54859136408007e-08,4.153507196714952e-05,5.54859136408007e-08,0.9997488044286159,5.54859136408007e-08,5.441414813232539e-08
5.563155421071178e-08,0,5.563155421071178e-08,0,5.563155421071178e-08,1,5.563155421071178e-08,9.722658082534589e-08,5.563155421071178e-08,3.290588160477324e-05,5.563155421071178e-08,0.9998155165344194,5.563155421071178e-08,5.240240318924133e-08
5.583050011584735e-08,0,5.583050011584735e-08,0,5.583050011584735e-08,1,5.583050011584735e-08,1.033320161737967e-07,5.583050011584735e-08,2.768599898563671e-05,5.583050011584735e-08,0.9998778979724112,5.583050011584735e-08,5.4385162033134e-08
5.6e-08,0,5.6e-08,0,5.6e-08,1,5.6e-08,9.731091032914035e-08,5.6e-08,2.3574995373696e-05,5.6e-08,0.999896180359118,5.6e-08,5.242886215992966e-08
5.6000390625e-08,0,5.6000390625e-08,0.003906250000008565,5.6000390625e-08,1,5.6000390625e-08,4.792392131886546e-05,5.6000390625e-08,0.0003097665344532698,5.6000390625e-08,0.999910352996884,5.6000390625e-08,3.549676635160847e-06
5.6001171875e-08,0,5.6001171875e-08,0.01171875000002569,5.6001171875e-08,1,5.6001171875e-08,0.0001295635540847234,5.6001171875e-08,0.0008415555671910851,5.6001171875e-08,0.9999393119683665,5.6001171875e-08,7.642804414771587e-06
5.6002734375e-08,0,5.6002734375e-08,0.02734375000005996,5.6002734375e-08,1,5.6002734375e-08,0.0001653554253648248,5.6002734375e-08,0.001704219137105991,5.6002734375e-08,0.9999939090419231,5.6002734375e-08,2.641244661421715e-06
5.600585937500001e-08,0,5.600585937500001e-08,0.05859375000012847,5.600585937500001e-08,1,5.600585937500001e-08,0.000113368655326827,5.600585937500001e-08,0.002873912067645701,5.600585937500001e-08,1.000039495595396,5.600585937500001e-08,-4.497407178166219e-06
5.601090606845391e-08,0,5.601090606845391e-08,0.1090606845390967,5.601090606845391e-08,1,5.601090606845391e-08,2.913773139551944e-05,5.601090606845391e-08,0.003887503092932108,5.601090606845391e-08,1.000012926382286,5.601090606845391e-08,-1.468435299182405e-06
5.60188451081175e-08,0,5.60188451081175e-08,0.1884510811750414,5.60188451081175e-08,1,5.60188451081175e-08,1.079181048599207e-05,5.60188451081175e-08,0.004528425688896864,5.60188451081175e-08,0.9999532399993553,5.60188451081175e-08,1.516464795772315e-06
5.603034270373734e-08,0,5.603034270373734e-08,0.3034270373734361,5.603034270373734e-08,1,5.603034270373734e-08,9.54398858590201e-06,5.603034270373734e-08,0.004735737943341184,5.603034270373734e-08,0.9999127551338117,5.603034270373734e-08,-4.357406112146576e-07
5.604860094207874e-08,0,5.604860094207874e-08,0.486009420787401,5.604860094207874e-08,1,5.604860094207874e-08,-5.016739921840706e-05,5.604860094207874e-08,0.004896583445040066,5.604860094207874e-08,0.9999065574034534,5.604860094207874e-08,1.071846943280595e-07
5.606226968671959e-08,0,5.606226968671959e-08,0.6226968671959452,5.606226968671959e-08,1,5.606226968671959e-08,-0.0001105980247104132,5.606226968671959e-08,0.006140827553193852,5.606226968671959e-08,0.9999503526059593,5.606226968671959e-08,-2.718371784563042e-08
5.606945998965253e-08,0,5.606945998965253e-08,0.6945998965253289,5.606945998965253e-08,1,5.606945998965253e-08,-6.231343278440183e-05,5.606945998965253e-08,0.005899032510042695,5.606945998965253e-08,0.9999151767923103,5.606945998965253e-08,1.433849296518579e-06
5.607692225545615e-08,0,5.607692225545615e-08,0.7692225545614667,5.607692225545615e-08,1,5.607692225545615e-08,-3.27185486436448e-05,5.607692225545615e-08,0.00324635147732472,5.607692225545615e-08,0.9997830655111093,5.607692225545615e-08,-5.801070615360997e-07
5.60829850656223e-08,0,5.60829850656223e-08,0.8298506562230263,5.60829850656223e-08,1,5.60829850656223e-08,-1.35577209179645e-05,5.60829850656223e-08,-0.0004462869905318997,5.60829850656223e-08,0.9996760065512922,5.60829850656223e-08,2.216282407967604e-07
5.608993917510449e-08,0,5.608993917510449e-08,0.8993917510449395,5.608993917510449e-08,1,5.608993917510449e-08,-2.567627943013261e-07,5.608993917510449e-08,0.03090198841524137,5.608993917510449e-08,1.001477472610717,5.608993917510449e-08,7.02465332136657e-07
5.609318216423331e-08,0,5.609318216423331e-08,0.9318216423330729,5.609318216423331e-08,1,5.609318216423331e-08,2.902523018762201e-06,5.609318216423331e-08,0.07184761769282394,5.609318216423331e-08,1.003549461631895,5.609318216423331e-08,7.88235731237123e-07
5.609672550303806e-08,0,5.609672550303806e-08,0.9672550303805669,5.609672550303806e-08,1,5.609672550303806e-08,1.6942719337788e-06,5.609672550303806e-08,0.1339605884264344,5.609672550303806e-08,1.006227779758529,5.609672550303806e-08,-4.023454775712768e-07
5.609836275151903e-08,0,5.609836275151903e-08,0.983627515190321,5.609836275151903e-08,1,5.609836275151903e-08,1.194093930327602e-06,5.609836275151903e-08,0.1659852310704218,5.609836275151903e-08,1.007432583880653,5.609836275151903e-08,-8.617420746492154e-07
5.61e-08,0,5.61e-08,1,5.61e-08,1,5.61e-08,1.414779251240268e-06,5.61e-08,0.1990418490910292,5.61e-08,1.008608722467047,5.61e-08,-8.638855670616872e-07
5.610004227016906e-08,0,5.610004227016906e-08,1,5.610004227016906e-08,1,5.610004227016906e-08,-2.60838274594507e-06,5.610004227016906e-08,0.1998515817642524,5.610004227016906e-08,1.008634971646016,5.610004227016906e-08,-1.190798738321903e-06
5.610012681050718e-08,0,5.610012681050718e-08,1,5.610012681050718e-08,1,5.610012681050718e-08,-1.061757079110299e-05,5.610012681050718e-08,0.2014736942311761,5.610012681050718e-08,1.008686885387067,5.610012681050718e-08,-1.850791312018958e-06
5.610016908067624e-08,0,5.610016908067624e-08,1,5.610016908067624e-08,1,5.610016908067624e-08,-1.440741000916071e-05,5.610016908067624e-08,0.2022861757308151,5.610016908067624e-08,1.008712835469752,5.610016908067624e-08,-2.151869839026316e-06
5.610025362101436e-08,0,5.610025362101436e-08,1,5.610025362101436e-08,1,5.610025362101436e-08,-2.154829615228782e-05,5.610025362101436e-08,0.2039132977230891,5.610025362101436e-08,1.008764867629391,5.610025362101436e-08,-2.678921791926214e-06
5.61004227016906e-08,0,5.61004227016906e-08,1,5.61004227016906e-08,1,5.61004227016906e-08,-3.426210090849101e-05,5.61004227016906e-08,0.2071772757505189,5.61004227016906e-08,1.008869173136083,5.61004227016906e-08,-3.510907834150027e-06
5.610076086304308e-08,0,5.610076086304308e-08,1,5.610076086304308e-08,1,5.610076086304308e-08,-5.40802968954465e-05,5.610076086304308e-08,0.2137412154107487,5.610076086304308e-08,1.009079319751142,5.610076086304308e-08,-4.422350409797105e-06
5.610143718574804e-08,0,5.610143718574804e-08,1,5.610143718574804e-08,1,5.610143718574804e-08,-7.631550087367324e-05,5.610143718574804e-08,0.2270028775817143,5.610143718574804e-08,1.009507475077696,5.610143718574804e-08,-4.348349273020607e-06
5.610278983115795e-08,0,5.610278983115795e-08,1,5.610278983115795e-08,1,5.610278983115795e-08,-7.851204344344519e-05,5.610278983115795e-08,0.2540146644252316,5.610278983115795e-08,1.010409805279508,5.610278983115795e-08,-1.410450448757984e-06
5.610549512197779e-08,0,5.610549512197779e-08,1,5.610549512197779e-08,1,5.610549512197779e-08,-2.53233037534742e-05,5.610549512197779e-08,0.3100995548505293,5.610549512197779e-08,1.012529079964217,5.610549512197779e-08,3.07642822233823e-06
5.610942129911431e-08,0,5.610942129911431e-08,1,5.610942129911431e-08,1,5.610942129911431e-08,4.395390802458448e-05,5.610942129911431e-08,0.3989851428808356,5.610942129911431e-08,1.017016650592141,5.610942129911431e-08,2.910851789010165e-06
5.611424949847076e-08,0,5.611424949847076e-08,1,5.611424949847076e-08,1,5.611424949847076e-08,6.371644998203644e-05,5.611424949847076e-08,0.5222958022861351,5.611424949847076e-08,1.025028543495335,5.611424949847076e-08,2.250687203546652e-07
5.611709365943629e-08,0,5.611709365943629e-08,1,5.611709365943629e-08,1,5.611709365943629e-08,5.285655499600182e-05,5.611709365943629e-08,0.5962705826412146,5.611709365943629e-08,1.029640582611552,5.611709365943629e-08,-1.860679419508127e-06
5.612012637423996e-08,0,5.612012637423996e-08,1,5.612012637423996e-08,1,5.612012637423996e-08,4.113142690889573e-05,5.612012637423996e-08,0.6682707747195713,5.612012637423996e-08,1.032747285583572,5.612012637423996e-08,-2.731878161717694e-06
5.612253527906803e-08,0,5.612253527906803e-08,1,5.612253527906803e-08,1,5.612253527906803e-08,3.188707235380704e-05,5.612253527906803e-08,0.7179146145864911,5.612253527906803e-08,1.03167186263511,5.612253527906803e-08,-3.390040471080964e-06
5.612404567433817e-08,0,5.612404567433817e-08,1,5.612404567433817e-08,1,5.612404567433817e-08,2.197275787239153e-05,5.612404567433817e-08,0.7455309285912276,5.612404567433817e-08,1.025603508542346,5.612404567433817e-08,-5.729760837829047e-06
5.612582009796152e-08,0,5.612582009796152e-08,1,5.612582009796152e-08,1,5.612582009796152e-08,-8.933113444101749e-06,5.612582009796152e-08,0.774662060289053,5.612582009796152e-08,1.006307693819944,5.612582009796152e-08,-1.632161561848835e-05
5.612744028523801e-08,0,5.612744028523801e-08,1,5.612744028523801e-08,1,5.612744028523801e-08,-4.682489218632089e-05,5.612744028523801e-08,0.7980702769836968,5.612744028523801e-08,0.9763515029871956,5.612744028523801e-08,-2.963036315379939e-05
5.612944590944527e-08,0,5.612944590944527e-08,1,5.612944590944527e-08,1,5.612944590944527e-08,-7.531604726402765e-05,5.612944590944527e-08,0.8228754350669819,5.612944590944527e-08,0.9280210112653764,5.612944590944527e-08,-3.784487107812123e-05
5.613144889457115e-08,0,5.613144889457115e-08,1,5.613144889457115e-08,1,5.613144889457115e-08,-7.424514918377528e-05,5.613144889457115e-08,0.8436492346511616,5.613144889457115e-08,0.8712910511299691,5.613144889457115e-08,-3.396672450188415e-05
5.61335898219037e-08,0,5.61335898219037e-08,1,5.61335898219037e-08,1,5.61335898219037e-08,-6.240236604444693e-05,5.61335898219037e-08,0.8624677772945188,5.61335898219037e-08,0.8035361453818368,5.61335898219037e-08,-2.672065059866362e-05
5.613592785935246e-08,0,5.613592785935246e-08,1,5.613592785935246e-08,1,5.613592785935246e-08,-6.075251662357902e-05,5.613592785935246e-08,0.8800925818578486,5.613592785935246e-08,0.7206430326144476,5.613592785935246e-08,-2.501129322896777e-05
