/output X,/output Y,/b X,/b Y,/a X,/a Y
4.621931233869855e-08,0.000655542802271931,4.621931233869855e-08,1,4.621931233869855e-08,1
4.626227453491433e-08,0.0004650274605050109,4.626227453491433e-08,1,4.626227453491433e-08,1
4.632010884891162e-08,0.0003252620878428817,4.632010884891162e-08,1,4.632010884891162e-08,1
4.639834508263369e-08,0.0002311510054395243,4.639834508263369e-08,1,4.639834508263369e-08,1
4.650418015048233e-08,0.0001601260310971086,4.650418015048233e-08,1,4.650418015048233e-08,1
4.664775427251964e-08,0.0001142730735213064,4.664775427251964e-08,1,4.664775427251964e-08,1
4.684316884597631e-08,7.763313917585734e-05,4.684316884597631e-08,1,4.684316884597631e-08,1
4.711000987435512e-08,5.583025854095691e-05,4.711000987435512e-08,1,4.711000987435512e-08,1
4.747569089047347e-08,3.634797488606058e-05,4.747569089047347e-08,1,4.747569089047347e-08,1
4.797811791203524e-08,2.656791802992416e-05,4.797811791203524e-08,1,4.797811791203524e-08,1
4.867071636421734e-08,1.567668522342727e-05,4.867071636421734e-08,1,4.867071636421734e-08,1
4.962748513573204e-08,1.191799086372075e-05,4.962748513573204e-08,1,4.962748513573204e-08,1
5.031374256786603e-08,7.07090801206866e-06,5.031374256786603e-08,1,5.031374256786603e-08,1
5.100000000000001e-08,7.560488134399921e-06,5.100000000000001e-08,1,5.100000000000001e-08,1
5.100039062500001e-08,-0.001046965403069496,5.100039062500001e-08,0.99609374999995,5.100039062500001e-08,1
5.100117187500001e-08,-0.002963768197956096,5.100117187500001e-08,0.9882812499999329,5.100117187500001e-08,1
5.100273437500001e-08,-0.005770469200741412,5.100273437500001e-08,0.9726562499998986,5.100273437500001e-08,1
5.100585937500002e-08,-0.008822560980046135,5.100585937500002e-08,0.9414062499998301,5.100585937500002e-08,1
5.101066333508452e-08,-0.01061374846734031,5.101066333508452e-08,0.8933666491548147,5.101066333508452e-08,1
5.101703349975276e-08,-0.01169147994135744,5.101703349975276e-08,0.8296650024724163,5.101703349975276e-08,1
5.10257556509602e-08,-0.01338727984876311,5.10257556509602e-08,0.7424434903980256,5.10257556509602e-08,1
5.103965904019649e-08,-0.01841216727790153,5.103965904019649e-08,0.6034095980351182,5.103965904019649e-08,1
5.104563321310787e-08,-0.02013768065280027,5.104563321310787e-08,0.5436678689213312,5.104563321310787e-08,1
5.105308749342146e-08,-0.01146576465142809,5.105308749342146e-08,0.4691250657854311,5.105308749342146e-08,1
5.105875727765069e-08,0.01837459866674671,5.105875727765069e-08,0.412427223493131,5.105875727765069e-08,1
5.106506824408859e-08,0.1052087518099544,5.106506824408859e-08,0.3493175591141531,5.106506824408859e-08,1
5.107015559698605e-08,0.2260783314102938,5.107015559698605e-08,0.2984440301395422,5.107015559698605e-08,1
5.107596262628846e-08,0.4215552399316234,5.107596262628846e-08,0.2403737371154272,5.107596262628846e-08,1
5.108038319915978e-08,0.6027535547078918,5.108038319915978e-08,0.1961680084021835,5.108038319915978e-08,1
5.108514759160527e-08,0.7959198286628069,5.108514759160527e-08,0.1485240839473642,5.108514759160527e-08,1
5.108603557319749e-08,0.8267638216983801,5.108603557319749e-08,0.1396442680251746,5.108603557319749e-08,1
5.108781153638192e-08,0.8739140056656844,5.108781153638192e-08,0.1218846361807956,5.108781153638192e-08,1
5.108994883591891e-08,0.9097391766109603,5.108994883591891e-08,0.1005116408108758,5.108994883591891e-08,1
5.109277488191404e-08,0.9384671048273842,5.109277488191404e-08,0.0722511808596682,5.109277488191404e-08,1
5.109526588526118e-08,0.9542586226314311,5.109526588526118e-08,0.04734114738826833,5.109526588526118e-08,1
5.109763294263059e-08,0.9639841170702858,5.109763294263059e-08,0.02367057369407588,5.109763294263059e-08,1
5.110000000000001e-08,0.9704984384653779,5.110000000000001e-08,0,5.110000000000001e-08,1
5.110006683189049e-08,0.9708269699127455,5.110006683189049e-08,0,5.110006683189049e-08,1
5.110020049567145e-08,0.9714895468145411,5.110020049567145e-08,0,5.110020049567145e-08,1
5.110026732756193e-08,0.9718160169090249,5.110026732756193e-08,0,5.110026732756193e-08,1
5.110040099134289e-08,0.9724551556926879,5.110040099134289e-08,0,5.110040099134289e-08,1
5.110066831890482e-08,0.9736914939985736,5.110066831890482e-08,0,5.110066831890482e-08,1
5.110120297402866e-08,0.9759948565299547,5.110120297402866e-08,0,5.110120297402866e-08,1
5.110227228427636e-08,0.9800079808784019,5.110227228427636e-08,0,5.110227228427636e-08,1
5.110441090477175e-08,0.9861331631323803,5.110441090477175e-08,0,5.110441090477175e-08,1
5.110868814576252e-08,0.9934237115194336,5.110868814576252e-08,0,5.110868814576252e-08,1
5.111014949639671e-08,0.9948321436566281,5.111014949639671e-08,0,5.111014949639671e-08,1
5.111307219766508e-08,0.9968244142534236,5.111307219766508e-08,0,5.111307219766508e-08,1
5.111453354829926e-08,0.9974987400598658,5.111453354829926e-08,0,5.111453354829926e-08,1
5.111745624956763e-08,0.9984559970311536,5.111745624956763e-08,0,5.111745624956763e-08,1
5.112330165210437e-08,0.99944485938226,5.112330165210437e-08,0,5.112330165210437e-08,1
5.113499245717785e-08,0.9999819083368577,5.113499245717785e-08,0,5.113499245717785e-08,1
5.115207445691319e-08,1.000002290631743,5.115207445691319e-08,0,5.115207445691319e-08,1
5.117778982588431e-08,0.9999992211358426,5.117778982588431e-08,0,5.117778982588431e-08,1
5.122359093960813e-08,1.000000006636488,5.122359093960813e-08,0,5.122359093960813e-08,1
5.131519316705579e-08,0.9999997164162305,5.131519316705579e-08,0,5.131519316705579e-08,1
5.149839762195109e-08,0.9999998469566377,5.149839762195109e-08,0,5.149839762195109e-08,1
5.186480653174171e-08,0.9999997826498198,5.186480653174171e-08,0,5.186480653174171e-08,1
5.249999999999999e-08,0.9999998152743765,5.249999999999999e-08,0,5.249999999999999e-08,1
5.250058593749999e-08,0.9999612834680202,5.250058593749999e-08,0,5.250058593749999e-08,0.9960937500000245
5.250175781249999e-08,0.9998988679598922,5.250175781249999e-08,0,5.250175781249999e-08,0.9882812500000074
5.25041015625e-08,0.9998440146254343,5.25041015625e-08,0,5.25041015625e-08,0.9726562499999731
5.250878906250001e-08,0.9998599113572373,5.250878906250001e-08,0,5.250878906250001e-08,0.9414062499999046
5.251446427542088e-08,0.99991862136605,5.251446427542088e-08,0,5.251446427542088e-08,0.9035714971940731
5.252581470126263e-08,0.9999565823077939,5.252581470126263e-08,0,5.252581470126263e-08,0.8279019915824103
5.254447150792937e-08,0.9999196652132625,5.254447150792937e-08,0,5.254447150792937e-08,0.70352328047079
5.25550137094694e-08,0.999894174615013,5.25550137094694e-08,0,5.25550137094694e-08,0.6332419368706086
5.256744830028589e-08,0.9999727535448134,5.256744830028589e-08,0,5.256744830028589e-08,0.5503446647607069
5.257642891582166e-08,1.000342457745195,5.257642891582166e-08,0,5.257642891582166e-08,0.4904738945221995
5.258761465674372e-08,1.001961888441549,5.258761465674372e-08,0,5.258761465674372e-08,0.4159022883751233
5.259545022867024e-08,1.004540390296066,5.259545022867024e-08,0,5.259545022867024e-08,0.363665142198332
5.260289706312722e-08,1.008790884996951,5.260289706312722e-08,0,5.260289706312722e-08,0.3140195791517932
5.260637916322032e-08,1.011639693831925,5.260637916322032e-08,0,5.260637916322032e-08,0.2908055785311656
5.260753882665492e-08,1.012760711479655,5.260753882665492e-08,0,5.260753882665492e-08,0.2830744889671597
5.260985815352412e-08,1.015489792540039,5.260985815352412e-08,0,5.260985815352412e-08,0.2676123098391477
5.261306466072136e-08,1.020489941835534,5.261306466072136e-08,0,5.261306466072136e-08,0.2462355951909009
5.261615750986696e-08,1.025926539809802,5.261615750986696e-08,0,5.261615750986696e-08,0.2256166008868616
5.261958117885625e-08,1.025889551454971,5.261958117885625e-08,0,5.261958117885625e-08,0.2027921409582539
5.262400004804665e-08,0.9910621466918617,5.262400004804665e-08,0,5.262400004804665e-08,0.1733330130222879
5.262742415771173e-08,0.9237695657774758,5.262742415771173e-08,0,5.262742415771173e-08,0.1505056152551055
5.263111667355363e-08,0.8121626862338786,5.263111667355363e-08,0,5.263111667355363e-08,0.1258888429757775
5.263443600060322e-08,0.6785001573353027,5.263443600060322e-08,0,5.263443600060322e-08,0.1037599959784811
5.263793330017842e-08,0.5006666973801387,5.263793330017842e-08,0,5.263793330017842e-08,0.0804446654771177
5.264081145718772e-08,0.3382656477352484,5.264081145718772e-08,0,5.264081145718772e-08,0.06125695208182624
5.264292902043193e-08,0.2300411124626087,5.264292902043193e-08,0,5.264292902043193e-08,0.04713986378705093
5.264520394744017e-08,0.1475873018377852,5.264520394744017e-08,0,5.264520394744017e-08,0.0319736837321617
5.264723883119211e-08,0.09987306195915992,5.264723883119211e-08,0,5.264723883119211e-08,0.01840779205253162
5.264861941559605e-08,0.07700031175638411,5.264861941559605e-08,0,5.264861941559605e-08,0.009203896026310998
5.264999999999999e-08,0.05968685703477943,5.264999999999999e-08,0,5.264999999999999e-08,4.618527782440651e-14
5.265001078581564e-08,0.05957197306294707,5.265001078581564e-08,0,5.265001078581564e-08,0
5.265003235744695e-08,0.05934335142918448,5.265003235744695e-08,0,5.265003235744695e-08,0
5.265007550070958e-08,0.05888923543644101,5.265007550070958e-08,0,5.265007550070958e-08,0
5.265016178723482e-08,0.05799148581434994,5.265016178723482e-08,0,5.265016178723482e-08,0
5.265020493049745e-08,0.05754918644831604,5.265020493049745e-08,0,5.265020493049745e-08,0
5.265029121702269e-08,0.05667420724704202,5.265029121702269e-08,0,5.265029121702269e-08,0
5.265046379007319e-08,0.0549681171340542,5.265046379007319e-08,0,5.265046379007319e-08,0
5.265080893617418e-08,0.05172221738989616,5.265080893617418e-08,0,5.265080893617418e-08,0
5.265149922837615e-08,0.04584419295865396,5.265149922837615e-08,0,5.265149922837615e-08,0
5.265184437447714e-08,0.04319189877352815,5.265184437447714e-08,0,5.265184437447714e-08,0
5.265253466667912e-08,0.03839039589841245,5.265253466667912e-08,0,5.265253466667912e-08,0
5.265391525108307e-08,0.03050029186452139,5.265391525108307e-08,0,5.265391525108307e-08,0
5.265667641989098e-08,0.01972551382687449,5.265667641989098e-08,0,5.265667641989098e-08,0
5.266099349141598e-08,0.01087679846813872,5.266099349141598e-08,0,5.266099349141598e-08,0
5.266604910447302e-08,0.006432314596610589,5.266604910447302e-08,0,5.266604910447302e-08,0
5.267224944167783e-08,0.004139149181543521,5.267224944167783e-08,0,5.267224944167783e-08,0
5.26803194924079e-08,0.002859330986298883,5.26803194924079e-08,0,5.26803194924079e-08,0
5.269226960855957e-08,0.00199831416160144,5.269226960855957e-08,0,5.269226960855957e-08,0
5.271114456440407e-08,0.001352601550839303,5.271114456440407e-08,0,5.271114456440407e-08,0
5.27359050356501e-08,0.0009353347937578675,5.27359050356501e-08,0,5.27359050356501e-08,0
5.276840269227081e-08,0.0006562526023379967,5.276840269227081e-08,0,5.276840269227081e-08,0
5.281105738363171e-08,0.0004632796128774808,5.281105738363171e-08,0,5.281105738363171e-08,0
5.286894362873949e-08,0.0003276701586485892,5.286894362873949e-08,0,5.286894362873949e-08,0
5.294717379303641e-08,0.0002319582789580434,5.294717379303641e-08,0,5.294717379303641e-08,0
5.305324913702674e-08,0.0001624968408878505,5.305324913702674e-08,0,5.305324913702674e-08,0
5.319686657499319e-08,0.0001149973862899928,5.319686657499319e-08,0,5.319686657499319e-08,0
5.339232618851814e-08,8.008133221094501e-05,5.339232618851814e-08,0,5.339232618851814e-08,0
5.365914993280161e-08,5.660724756179942e-05,5.365914993280161e-08,0,5.365914993280161e-08,0
5.402479822742315e-08,3.883646949777566e-05,5.402479822742315e-08,0,5.402479822742315e-08,0
5.452723591477471e-08,2.736760352765235e-05,5.452723591477471e-08,0,5.452723591477471e-08,0
5.521964562661523e-08,1.81759496528896e-05,5.521964562661523e-08,0,5.521964562661523e-08,0
5.6e-08,1.358740990780264e-05,5.6e-08,0,5.6e-08,0
5.6000390625e-08,0.0005725499032477237,5.6000390625e-08,0.003906250000008565,5.6000390625e-08,0
5.6001171875e-08,0.001557345634404634,5.6001171875e-08,0.01171875000002569,5.6001171875e-08,0
5.6002734375e-08,0.002897378957702462,5.6002734375e-08,0.02734375000005996,5.6002734375e-08,0
5.600585937500001e-08,0.004205245838670823,5.600585937500001e-08,0.05859375000012847,5.600585937500001e-08,0
5.601158696239901e-08,0.004818019655361079,5.601158696239901e-08,0.1158696239900747,5.601158696239901e-08,0
5.601940957000352e-08,0.004833560477611278,5.601940957000352e-08,0.1940957000351922,5.601940957000352e-08,0
5.603096142948413e-08,0.00475948042743094,5.603096142948413e-08,0.3096142948413132,5.603096142948413e-08,0
5.604969314161835e-08,0.005023350953740941,5.604969314161835e-08,0.4969314161835197,5.604969314161835e-08,0
5.605500109036439e-08,0.0059445074697532,5.605500109036439e-08,0.5500109036439292,5.605500109036439e-08,0
5.606180730116767e-08,0.006498787993099522,5.606180730116767e-08,0.6180730116767191,5.606180730116767e-08,0
5.606919787613751e-08,0.006037159693870428,5.606919787613751e-08,0.6919787613751425,5.606919787613751e-08,0
5.607545978866381e-08,0.003162571481810374,5.607545978866381e-08,0.7545978866381066,5.607545978866381e-08,0
5.608168541817096e-08,-0.00312880442100275,5.608168541817096e-08,0.8168541817096369,5.608168541817096e-08,0
5.608825120315802e-08,0.02245003795132627,5.608825120315802e-08,0.8825120315802456,5.608825120315802e-08,0
5.60931800457284e-08,0.1079147256925674,5.60931800457284e-08,0.9318004572840116,5.60931800457284e-08,0
5.609679157139143e-08,0.2125455771364068,5.609679157139143e-08,0.9679157139143297,5.609679157139143e-08,0
5.609839578569571e-08,0.2660463029372102,5.609839578569571e-08,0.9839578569571362,5.609839578569571e-08,0
5.61e-08,0.3243243496570268,5.61e-08,1,5.61e-08,0
5.610016793430738e-08,0.3304308855246713,5.610016793430738e-08,1,5.610016793430738e-08,0
5.610025190146107e-08,0.3335118488941115,5.610025190146107e-08,1,5.610025190146107e-08,0
5.610041983576845e-08,0.3397584776446307,5.610041983576845e-08,1,5.610041983576845e-08,0
5.610075570438321e-08,0.3525994400405569,5.610075570438321e-08,1,5.610075570438321e-08,0
5.610142744161274e-08,0.3797302538120956,5.610142744161274e-08,1,5.610142744161274e-08,0
5.610277091607179e-08,0.4399001723672027,5.610277091607179e-08,1,5.610277091607179e-08,0
5.610545786498988e-08,0.5745629137767717,5.610545786498988e-08,1,5.610545786498988e-08,0
5.610790763997351e-08,0.695529897382889,5.610790763997351e-08,1,5.610790763997351e-08,0
5.61101893529901e-08,0.7859439513577867,5.61101893529901e-08,1,5.61101893529901e-08,0
5.61123720670594e-08,0.8452644827621647,5.61123720670594e-08,1,5.61123720670594e-08,0
5.611531803666347e-08,0.8967005600914663,5.611531803666347e-08,1,5.611531803666347e-08,0
5.611813245382466e-08,0.9281790009380991,5.611813245382466e-08,1,5.611813245382466e-08,0
5.612111419614574e-08,0.9502630501953928,5.612111419614574e-08,1,5.612111419614574e-08,0
5.612488724670412e-08,0.9678903572324247,5.612488724670412e-08,1,5.612488724670412e-08,0
5.612959179783017e-08,0.9804822490050689,5.612959179783017e-08,1,5.612959179783017e-08,0
5.613525648912886e-08,0.9883192033560957,5.613525648912886e-08,1,5.613525648912886e-08,0
5.614225992207763e-08,0.9928812415974242,5.614225992207763e-08,1,5.614225992207763e-08,0
5.615113005360656e-08,0.9953867570232743,5.615113005360656e-08,1,5.615113005360656e-08,0
5.616300812313584e-08,0.9968207911690029,5.616300812313584e-08,1,5.616300812313584e-08,0
5.617991101546159e-08,0.9977658558264914,5.617991101546159e-08,1,5.617991101546159e-08,0
5.620624312397861e-08,0.9984901258804193,5.620624312397861e-08,1,5.620624312397861e-08,0
5.624038305284987e-08,0.9989670813258318,5.624038305284987e-08,1,5.624038305284987e-08,0
5.628609237094827e-08,0.9992817771210747,5.628609237094827e-08,1,5.628609237094827e-08,0
5.634542061503578e-08,0.999496584353157,5.634542061503578e-08,1,5.634542061503578e-08,0
5.642655495879874e-08,0.9996469680342218,5.642655495879874e-08,1,5.642655495879874e-08,0
5.653656991733002e-08,0.9997489130186376,5.653656991733002e-08,1,5.653656991733002e-08,0
5.668641846192902e-08,0.999827447655579,5.668641846192902e-08,1,5.668641846192902e-08,0
5.689032528266948e-08,0.9998750481849747,5.689032528266948e-08,1,5.689032528266948e-08,0
5.716957165591192e-08,0.9999150658399386,5.716957165591192e-08,1,5.716957165591192e-08,0
5.755342165407496e-08,0.9999373975229563,5.755342165407496e-08,1,5.755342165407496e-08,0
5.808275380204694e-08,0.9999586960291642,5.808275380204694e-08,1,5.808275380204694e-08,0
5.881429359634662e-08,0.9999685079630487,5.881429359634662e-08,1,5.881429359634662e-08,0
5.94071467981733e-08,0.9999772120042983,5.94071467981733e-08,1,5.94071467981733e-08,0
5.999999999999999e-08,0.9999787095421038,5.999999999999999e-08,1,5.999999999999999e-08,0
