/a X,/a Y,/b X,/b Y,/output X,/output Y
2.256925104856159e-08,0.5383263429227261,2.256925104856159e-08,0,2.256925104856159e-08,0.9999005055444578
2.257667109153177e-08,0.4888593897881961,2.257667109153177e-08,0,2.257667109153177e-08,0.9998878958776795
2.258385814852534e-08,0.4409456764977332,2.258385814852534e-08,0,2.258385814852534e-08,0.9998861191413656
2.259151157746178e-08,0.3899228169214447,2.259151157746178e-08,0,2.259151157746178e-08,0.9999339689583748
2.259834707935393e-08,0.3443528043071157,2.259834707935393e-08,0,2.259834707935393e-08,1.000787429043361
2.260206924763193e-08,0.319538349120431,2.260206924763193e-08,0,2.260206924763193e-08,1.003099645609127
2.260659323292332e-08,0.289378447177843,2.260659323292332e-08,0,2.260659323292332e-08,1.00836025270702
2.261068455631384e-08,0.2621029579076926,2.261068455631384e-08,0,2.261068455631384e-08,1.014540046666567
2.261627697821178e-08,0.2248201452547698,2.261627697821178e-08,0,2.261627697821178e-08,1.030352751354918
2.262092932831504e-08,0.1938044778996909,2.262092932831504e-08,0,2.262092932831504e-08,1.06540842239477
2.262338633296871e-08,0.1774244468752847,2.262338633296871e-08,0,2.262338633296871e-08,1.07981221411764
2.262504765329926e-08,0.1663489780049326,2.262504765329926e-08,0,2.262504765329926e-08,1.067786579269558
2.262705157155758e-08,0.1529895229494452,2.262705157155758e-08,0,2.262705157155758e-08,1.007793794844965
2.262881609181823e-08,0.1412260545451169,2.262881609181823e-08,0,2.262881609181823e-08,0.9114262101440295
2.263099888207537e-08,0.1266741194975158,2.263099888207537e-08,0,2.263099888207537e-08,0.7460605020252773
2.26333800544796e-08,0.1107996368026243,2.26333800544796e-08,0,2.26333800544796e-08,0.5256250036611776
2.263555073442428e-08,0.09632843717142048,2.263555073442428e-08,0,2.263555073442428e-08,0.3142070548266817
2.2637457688687e-08,0.08361540875334439,2.2637457688687e-08,0,2.2637457688687e-08,0.1539981592479361
2.263904781612729e-08,0.07301455915136867,2.263904781612729e-08,0,2.263904781612729e-08,0.07394141712370683
2.264038935654985e-08,0.06407095633431026,2.264038935654985e-08,0,2.264038935654985e-08,0.04118058990167639
2.264163621631464e-08,0.05575855790236184,2.264163621631464e-08,0,2.264163621631464e-08,0.02466520347995454
2.264299256434631e-08,0.0467162376912359,2.264299256434631e-08,0,2.264299256434631e-08,0.01461862266957142
2.264471832308601e-08,0.03521117942657437,2.264471832308601e-08,0,2.264471832308601e-08,0.008156608582450823
2.264694876545355e-08,0.02034156364296047,2.264694876545355e-08,0,2.264694876545355e-08,0.004376774349888467
2.264847438272678e-08,0.01017078182145925,2.264847438272678e-08,0,2.264847438272678e-08,0.003188350655032468
2.265e-08,0,2.265e-08,0,2.265e-08,0.00240752007945082
2.265001191888495e-08,0,2.265001191888495e-08,0,2.265001191888495e-08,0.002403871208346248
2.265003575665484e-08,0,2.265003575665484e-08,0,2.265003575665484e-08,0.002397059302240518
2.265004767553978e-08,0,2.265004767553978e-08,0,2.265004767553978e-08,0.002393896059474761
2.265007151330968e-08,0,2.265007151330968e-08,0,2.265007151330968e-08,0.002387225775292655
2.265011918884946e-08,0,2.265011918884946e-08,0,2.265011918884946e-08,0.002374157919121998
2.265021453992903e-08,0,2.265021453992903e-08,0,2.265021453992903e-08,0.002348007854430019
2.265040524208816e-08,0,2.265040524208816e-08,0,2.265040524208816e-08,0.002296365060434419
2.265078664640642e-08,0,2.265078664640642e-08,0,2.265078664640642e-08,0.002194872141855723
2.265154945504296e-08,0,2.265154945504296e-08,0,2.265154945504296e-08,0.001998033632508817
2.265307507231602e-08,0,2.265307507231602e-08,0,2.265307507231602e-08,0.00163093559016207
2.265612630686214e-08,0,2.265612630686214e-08,0,2.265612630686214e-08,0.001034328915800479
2.266182222255558e-08,0,2.266182222255558e-08,0,2.266182222255558e-08,0.0003897417477906051
2.266959231366827e-08,0,2.266959231366827e-08,0,2.266959231366827e-08,8.96087023654383e-05
2.267199396749175e-08,0,2.267199396749175e-08,0,2.267199396749175e-08,6.088979946096702e-05
2.267679727513869e-08,0,2.267679727513869e-08,0,2.267679727513869e-08,2.678006914446122e-05
2.268640389043258e-08,0,2.268640389043258e-08,0,2.268640389043258e-08,3.412870934503516e-06
2.270561712102036e-08,0,2.270561712102036e-08,0,2.270561712102036e-08,-1.015450169085516e-06
2.274141407358586e-08,0,2.274141407358586e-08,0,2.274141407358586e-08,1.028499657776696e-07
2.280770391179598e-08,0,2.280770391179598e-08,0,2.280770391179598e-08,-4.9603779663215e-07
2.294028358821623e-08,0,2.294028358821623e-08,0,2.294028358821623e-08,-5.988431005680457e-08
2.320544294105671e-08,0,2.320544294105671e-08,0,2.320544294105671e-08,-4.328673549114562e-07
2.373576164673768e-08,0,2.373576164673768e-08,0,2.373576164673768e-08,-8.78660741174243e-08
2.436788082336884e-08,0,2.436788082336884e-08,0,2.436788082336884e-08,-4.168285541753982e-07
2.5e-08,0,2.5e-08,0,2.5e-08,-1.018854005871702e-07
2.5000390625e-08,0,2.5000390625e-08,0.003906250000008565,2.5000390625e-08,0.0002466313465165062
2.5001171875e-08,0,2.5001171875e-08,0.01171875000002569,2.5001171875e-08,0.0006403106692088333
2.500273437500001e-08,0,2.500273437500001e-08,0.02734375000005996,2.500273437500001e-08,0.0009133660292751251
2.500535014038013e-08,0,2.500535014038013e-08,0.05350140380131668,2.500535014038013e-08,0.000775834075728867
2.500991754984873e-08,0,2.500991754984873e-08,0.099175498487326,2.500991754984873e-08,0.0003714996278488941
2.501737484805629e-08,0,2.501737484805629e-08,0.1737484805628832,2.501737484805629e-08,0.0001159026259368739
2.502676492206086e-08,0,2.502676492206086e-08,0.2676492206085764,2.502676492206086e-08,0.0001008162872651715
2.503952852793562e-08,0,2.503952852793562e-08,0.3952852793562565,2.503952852793562e-08,0.0001910333087734023
2.505766725547009e-08,0,2.505766725547009e-08,0.5766725547008937,2.505766725547009e-08,-0.001055033577341104
2.506501009777729e-08,0,2.506501009777729e-08,0.6501009777729206,2.506501009777729e-08,-0.00427618353531222
2.507109175368638e-08,0,2.507109175368638e-08,0.7109175368638307,2.507109175368638e-08,-0.009902201087295094
2.507729490206647e-08,0,2.507729490206647e-08,0.7729490206647353,2.507729490206647e-08,-0.02352340625045793
2.50834473233585e-08,0,2.50834473233585e-08,0.8344732335849536,2.50834473233585e-08,-0.05949238367601037
2.508537032398532e-08,0,2.508537032398532e-08,0.8537032398532048,2.508537032398532e-08,-0.0680726736923303
2.508682060831476e-08,0,2.508682060831476e-08,0.8682060831476502,2.508682060831476e-08,-0.05771620230218676
2.508881037079678e-08,0,2.508881037079678e-08,0.8881037079677305,2.508881037079678e-08,0.009680760871774809
2.509030621215391e-08,0,2.509030621215391e-08,0.9030621215390815,2.509030621215391e-08,0.1139375599525137
2.509205189807033e-08,0,2.509205189807033e-08,0.920518980703333,2.509205189807033e-08,0.2875628422463269
2.509366235311186e-08,0,2.509366235311186e-08,0.9366235311186152,2.509366235311186e-08,0.4824935847090858
2.509534532748631e-08,0,2.509534532748631e-08,0.9534532748631285,2.509534532748631e-08,0.6979746591107184
2.509681319186472e-08,0,2.509681319186472e-08,0.968131918647225,2.509681319186472e-08,0.8572953648144634
2.509797005901798e-08,0,2.509797005901798e-08,0.9797005901798242,2.509797005901798e-08,0.9260174850721719
2.50989458193942e-08,0,2.50989458193942e-08,0.989458193942014,2.50989458193942e-08,0.9513171615338609
2.51e-08,0,2.51e-08,1,2.51e-08,0.9663411216631909
2.510001489406762e-08,0,2.510001489406762e-08,1,2.510001489406762e-08,0.9664991310514922
2.510004468220287e-08,0,2.510004468220287e-08,1,2.510004468220287e-08,0.9668120317722581
2.510005957627049e-08,0,2.510005957627049e-08,1,2.510005957627049e-08,0.9669672415422672
2.510008936440574e-08,0,2.510008936440574e-08,1,2.510008936440574e-08,0.9672735114326223
2.510014894067623e-08,0,2.510014894067623e-08,1,2.510014894067623e-08,0.9678775084522105
2.510026809321721e-08,0,2.510026809321721e-08,1,2.510026809321721e-08,0.9690427986260018
2.510050639829917e-08,0,2.510050639829917e-08,1,2.510050639829917e-08,0.9712239112562899
2.510098300846309e-08,0,2.510098300846309e-08,1,2.510098300846309e-08,0.9750601914025073
2.510193622879093e-08,0,2.510193622879093e-08,1,2.510193622879093e-08,0.9810940908328754
2.510384266944662e-08,0,2.510384266944662e-08,1,2.510384266944662e-08,0.9889061915399767
2.510661830683593e-08,0,2.510661830683593e-08,1,2.510661830683593e-08,0.9947419749351145
2.511012088207878e-08,0,2.511012088207878e-08,1,2.511012088207878e-08,0.9978457407192922
2.511401253531019e-08,0,2.511401253531019e-08,1,2.511401253531019e-08,0.9992442829647857
2.511852503298047e-08,0,2.511852503298047e-08,1,2.511852503298047e-08,0.9997647845200417
2.512422744032419e-08,0,2.512422744032419e-08,1,2.512422744032419e-08,0.9999569681739389
2.513193843340594e-08,0,2.513193843340594e-08,1,2.513193843340594e-08,0.9999978867262328
2.514385136015814e-08,0,2.514385136015814e-08,1,2.514385136015814e-08,1.000000558557114
2.516447019195349e-08,0,2.516447019195349e-08,1,2.516447019195349e-08,0.9999997712700637
2.520570785554418e-08,0,2.520570785554418e-08,1,2.520570785554418e-08,1.000000524469379
2.528818318272558e-08,0,2.528818318272558e-08,1,2.528818318272558e-08,0.9999999043053491
2.545313383708837e-08,0,2.545313383708837e-08,1,2.545313383708837e-08,1.000000471465351
2.578303514581394e-08,0,2.578303514581394e-08,1,2.578303514581394e-08,0.9999999281222057
2.64428377632651e-08,0,2.64428377632651e-08,1,2.64428377632651e-08,1.000000460159315
2.76428377632651e-08,0,2.76428377632651e-08,1,2.76428377632651e-08,0.9999999338125813
2.88428377632651e-08,0,2.88428377632651e-08,1,2.88428377632651e-08,1.000000456184765
3e-08,0,3e-08,1,3e-08,0.9999999378147598
3.0000390625e-08,0.002604166666672377,3.0000390625e-08,0.9960937500000162,3.0000390625e-08,0.9998877044833567
3.0001171875e-08,0.00781250000001713,3.0001171875e-08,0.9882812499999991,3.0001171875e-08,0.9997239656051478
3.0002734375e-08,0.01822916666670664,3.0002734375e-08,0.9726562499999648,3.0002734375e-08,0.9996363249247996
3.000585937500001e-08,0.03906250000008565,3.000585937500001e-08,0.9414062499998963,3.000585937500001e-08,0.9997407209825109
3.001210937500002e-08,0.08072916666684368,3.001210937500002e-08,0.8789062499997593,3.001210937500002e-08,0.9999090157205505
3.002071933080856e-08,0.138128872057083,3.002071933080856e-08,0.7928066919144003,3.002071933080856e-08,0.9998896307208071
3.003379942118952e-08,0.2253294745968412,3.003379942118952e-08,0.662005788104763,3.003379942118952e-08,0.9998201037126286
3.004730258513579e-08,0.3153505675719791,3.004730258513579e-08,0.5269741486420562,3.004730258513579e-08,1.000114051320443
3.005737399275624e-08,0.3824932850416373,3.005737399275624e-08,0.4262600724375689,3.005737399275624e-08,1.001699441766735
3.006816939976354e-08,0.4544626650902727,3.006816939976354e-08,0.3183060023646158,3.006816939976354e-08,1.003563016669883
3.007715150713826e-08,0.5143433809217285,3.007715150713826e-08,0.2284849286174322,3.007715150713826e-08,1.0033668426471
3.008596641660654e-08,0.5731094440436328,3.008596641660654e-08,0.1403358339345755,3.008596641660654e-08,1.00229933726303
3.009298320830328e-08,0.6198880553551969,3.009298320830328e-08,0.07016791696722957,3.009298320830328e-08,1.001007477390315
3.01e-08,0.6666666666667168,3.01e-08,0,3.01e-08,0.9993353529510245
3.01001880603585e-08,0.6679204023900246,3.01001880603585e-08,0,3.01001880603585e-08,0.9993524619202923
3.010056418107549e-08,0.6704278738366402,3.010056418107549e-08,0,3.010056418107549e-08,0.9993680554208689
3.010131642250948e-08,0.6754428167298713,3.010131642250948e-08,0,3.010131642250948e-08,0.9992960676383692
3.010282090537745e-08,0.6854727025163335,3.010282090537745e-08,0,3.010282090537745e-08,0.9988980731608756
3.010582987111339e-08,0.705532474089258,3.010582987111339e-08,0,3.010582987111339e-08,0.9977501519668344
3.011183417975077e-08,0.7455611983385031,3.011183417975077e-08,0,3.011183417975077e-08,0.9959340742251629
3.011825683860794e-08,0.7883789240529621,3.011825683860794e-08,0,3.011825683860794e-08,0.9959698822714953
3.012440378361241e-08,0.8293585574161012,3.012440378361241e-08,0,3.012440378361241e-08,0.9973957549982511
3.013078709085783e-08,0.871913939052227,3.013078709085783e-08,0,3.013078709085783e-08,0.9987219412206239
3.014160862828438e-08,0.9440575218958808,3.014160862828438e-08,0,3.014160862828438e-08,0.9997738305915118
3.015e-08,0.9999999999999869,3.015e-08,0,3.015e-08,0.9999256650654574
3.015066095196432e-08,1,3.015066095196432e-08,0,3.015066095196432e-08,0.9998728599191788
3.015198285589296e-08,1,3.015198285589296e-08,0,3.015198285589296e-08,0.9998126885306741
3.015264380785728e-08,1,3.015264380785728e-08,0,3.015264380785728e-08,0.9998105857316247
3.015396571178592e-08,1,3.015396571178592e-08,0,3.015396571178592e-08,0.9998251255364484
3.01566095196432e-08,1,3.01566095196432e-08,0,3.01566095196432e-08,0.9998734986099402
3.016189713535776e-08,1,3.016189713535776e-08,0,3.016189713535776e-08,0.9999414942263413
3.017247236678689e-08,1,3.017247236678689e-08,0,3.017247236678689e-08,0.999979123556104
3.019153643168016e-08,1,3.019153643168016e-08,0,3.019153643168016e-08,0.9999880626778512
3.021976407349465e-08,1,3.021976407349465e-08,0,3.021976407349465e-08,0.9999954681341214
3.025563681780292e-08,1,3.025563681780292e-08,0,3.025563681780292e-08,0.9999966031478366
3.030231908759507e-08,1,3.030231908759507e-08,0,3.030231908759507e-08,0.9999992106735693
3.036485871795604e-08,1,3.036485871795604e-08,0,3.036485871795604e-08,0.9999985962872103
3.045048608998824e-08,1,3.045048608998824e-08,0,3.045048608998824e-08,1.000000192185268
3.056676022874094e-08,1,3.056676022874094e-08,0,3.056676022874094e-08,0.9999991861669192
3.072444729026841e-08,1,3.072444729026841e-08,0,3.072444729026841e-08,1.000000441063816
3.093890239294701e-08,1,3.093890239294701e-08,0,3.093890239294701e-08,0.9999993597243668
3.123219145179236e-08,1,3.123219145179236e-08,0,3.123219145179236e-08,1.000000497753863
3.163470635985995e-08,1,3.163470635985995e-08,0,3.163470635985995e-08,0.9999994139297776
3.218861572883521e-08,1,3.218861572883521e-08,0,3.218861572883521e-08,1.000000507709351
3.295275863879608e-08,1,3.295275863879608e-08,0,3.295275863879608e-08,0.9999994322868357
3.400970155539112e-08,1,3.400970155539112e-08,0,3.400970155539112e-08,1.00000050759762
3.5e-08,1,3.5e-08,0,3.5e-08,0.9999994397752827
3.5000390625e-08,1,3.5000390625e-08,0.003906249999942391,3.5000390625e-08,1.000088840738597
3.5001171875e-08,1,3.5001171875e-08,0.01171874999995952,3.5001171875e-08,1.000276278603077
3.5002734375e-08,1,3.5002734375e-08,0.02734374999999378,3.5002734375e-08,1.000320712361155
3.500585937500001e-08,1,3.500585937500001e-08,0.0585937500000623,3.500585937500001e-08,1.000161037625273
3.501172438369103e-08,1,3.501172438369103e-08,0.1172438369102766,3.501172438369103e-08,1.000030602275889
3.502105692510346e-08,1,3.502105692510346e-08,0.210569251034598,3.502105692510346e-08,0.9999935213655429
3.503495490769366e-08,1,3.503495490769366e-08,0.3495490769365369,3.503495490769366e-08,1.000001042206388
3.505743884777924e-08,1,3.505743884777924e-08,0.5743884777923534,3.505743884777924e-08,1.000007497402626
3.51e-08,1,3.51e-08,0.9999999999999427,3.51e-08,0.9999674405626651
3.510096749897094e-08,1,3.510096749897094e-08,1,3.510096749897094e-08,0.9998071047440521
3.510290249691283e-08,1,3.510290249691283e-08,1,3.510290249691283e-08,0.9997006542192802
3.51067724927966e-08,1,3.51067724927966e-08,1,3.51067724927966e-08,0.9998975933504979
3.511451248456415e-08,1,3.511451248456415e-08,1,3.511451248456415e-08,1.000026893528392
3.512281422506805e-08,1,3.512281422506805e-08,1,3.512281422506805e-08,0.9999895482966022
3.513813945202987e-08,1,3.513813945202987e-08,1,3.513813945202987e-08,1.000006590067172
3.516878990595351e-08,1,3.516878990595351e-08,1,3.516878990595351e-08,0.9999946422305357
3.523009081380079e-08,1,3.523009081380079e-08,1,3.523009081380079e-08,1.000004746101532
3.535269262949537e-08,1,3.535269262949537e-08,1,3.535269262949537e-08,0.99999543620006
3.559789626088451e-08,1,3.559789626088451e-08,1,3.559789626088451e-08,1.000004376809088
3.608830352366279e-08,1,3.608830352366279e-08,1,3.608830352366279e-08,0.9999956143883332
3.67941517618314e-08,1,3.67941517618314e-08,1,3.67941517618314e-08,1.00000427804346
3.75e-08,1,3.75e-08,1,3.75e-08,0.999995694407796
3.75005859375e-08,0.9960937499999805,3.75005859375e-08,1,3.75005859375e-08,0.9999542896071804
3.75017578125e-08,0.9882812499999633,3.75017578125e-08,1,3.75017578125e-08,0.999910627522231
3.750410156250001e-08,0.9726562499999291,3.750410156250001e-08,1,3.750410156250001e-08,0.9999323060603429
3.750878906250002e-08,0.9414062499998604,3.750878906250002e-08,1,3.750878906250002e-08,0.9999940413658313
3.751803132413353e-08,0.8797911724431267,3.751803132413353e-08,1,3.751803132413353e-08,0.9999951083939344
3.753329338563796e-08,0.7780440957469041,3.753329338563796e-08,1,3.753329338563796e-08,0.9999977206909705
3.756381750864683e-08,0.5745499423544591,3.756381750864683e-08,1,3.756381750864683e-08,0.9999972246398205
3.757406830514652e-08,0.5062112990231622,3.757406830514652e-08,1,3.757406830514652e-08,1.000012072679068
3.758136813714581e-08,0.4575457523612221,3.758136813714581e-08,1,3.758136813714581e-08,1.000006484232381
3.759125855529632e-08,0.3916096313578259,3.759125855529632e-08,1,3.759125855529632e-08,1.000009385607987
3.759827058091144e-08,0.34486279392368,3.759827058091144e-08,1,3.759827058091144e-08,1.000005091622368
3.760632673627564e-08,0.2911550914957257,3.760632673627564e-08,1,3.760632673627564e-08,1.000004105127064
3.76099952228881e-08,0.266698514079334,3.76099952228881e-08,1,3.76099952228881e-08,1.000002352793554
3.761383154742063e-08,0.2411230171957816,3.761383154742063e-08,1,3.761383154742063e-08,1.000002010542787
3.761818585465161e-08,0.2120943023225947,3.761818585465161e-08,1,3.761818585465161e-08,1.000001323462038
3.762170541025036e-08,0.1886305983308956,3.762170541025036e-08,1,3.762170541025036e-08,1.000000925094012
3.762651959412856e-08,0.1565360391428982,3.762651959412856e-08,1,3.762651959412856e-08,1.000000567405777
3.763317505157215e-08,0.1121663228523331,3.763317505157215e-08,1,3.763317505157215e-08,1.000000268607639
3.764158752578607e-08,0.05608316142616754,3.764158752578607e-08,1,3.764158752578607e-08,1.000000132013273
3.765e-08,0,3.765e-08,1,3.765e-08,1.000000124949074
3.765026288981918e-08,0,3.765026288981918e-08,1,3.765026288981918e-08,1.0000129841943
3.765078866945755e-08,0,3.765078866945755e-08,1,3.765078866945755e-08,1.000032756302627
3.76518402287343e-08,0,3.76518402287343e-08,1,3.76518402287343e-08,1.000047312796588
3.765236600837267e-08,0,3.765236600837267e-08,1,3.765236600837267e-08,1.000046999877251
3.765341756764942e-08,0,3.765341756764942e-08,1,3.765341756764942e-08,1.000041742923694
3.765552068620291e-08,0,3.765552068620291e-08,1,3.765552068620291e-08,1.00002732140922
3.765972692330989e-08,0,3.765972692330989e-08,1,3.765972692330989e-08,1.000008487529842
3.766803191422028e-08,0,3.766803191422028e-08,1,3.766803191422028e-08,0.9999996350390519
3.768064284991687e-08,0,3.768064284991687e-08,1,3.768064284991687e-08,1.000000083962425
3.770446061376339e-08,0,3.770446061376339e-08,1,3.770446061376339e-08,0.9999998975511089
3.775209614145642e-08,0,3.775209614145642e-08,1,3.775209614145642e-08,1.000000031279816
3.784736719684248e-08,0,3.784736719684248e-08,1,3.784736719684248e-08,0.9999999157018533
3.80379093076146e-08,0,3.80379093076146e-08,1,3.80379093076146e-08,1.000000023586735
3.841899352915884e-08,0,3.841899352915884e-08,1,3.841899352915884e-08,0.9999999192592622
3.918116197224733e-08,0,3.918116197224733e-08,1,3.918116197224733e-08,1.000000021874432
4e-08,0,4e-08,1,4e-08,0.999999920337355
4.0000390625e-08,0,4.0000390625e-08,0.9960937500000162,4.0000390625e-08,0.9998740045979316
4.0001171875e-08,0,4.0001171875e-08,0.9882812499999991,4.0001171875e-08,0.9996904829854313
4.000273437500001e-08,0,4.000273437500001e-08,0.9726562499999648,4.000273437500001e-08,0.9995923184011752
4.000585937500001e-08,0,4.000585937500001e-08,0.9414062499998963,4.000585937500001e-08,0.999709173717803
4.001041403697829e-08,0,4.001041403697829e-08,0.8958596302171603,4.001041403697829e-08,0.9998671706091999
4.001850603268638e-08,0,4.001850603268638e-08,0.8149396731362005,4.001850603268638e-08,0.999897641106724
4.003008691589386e-08,0,4.003008691589386e-08,0.6991308410614672,4.003008691589386e-08,0.9998129033596319
4.004863966682881e-08,0,4.004863966682881e-08,0.5136033317119382,4.004863966682881e-08,1.000159006981357
4.005572091269676e-08,0,4.005572091269676e-08,0.4427908730324727,4.005572091269676e-08,1.001492648376971
4.006193410850478e-08,0,4.006193410850478e-08,0.3806589149522458,4.006193410850478e-08,1.004284681187551
4.006892242547242e-08,0,4.006892242547242e-08,0.3107757452758376,4.006892242547242e-08,1.010010132844985
4.007539741978415e-08,0,4.007539741978415e-08,0.2460258021585066,4.007539741978415e-08,1.021502763072817
4.008289340468467e-08,0,4.008289340468467e-08,0.171065953153373,4.008289340468467e-08,1.067965590469278
4.008521859241332e-08,0,4.008521859241332e-08,0.1478140758668075,4.008521859241332e-08,1.073677158430972
4.008687179907803e-08,0,4.008687179907803e-08,0.1312820092196985,4.008687179907803e-08,1.050622351793568
4.00888955545737e-08,0,4.00888955545737e-08,0.1110444542629857,4.00888955545737e-08,0.9707795343322123
4.00906885701394e-08,0,4.00906885701394e-08,0.09311429860606568,4.00906885701394e-08,0.8504186889182443
4.009332253703187e-08,0,4.009332253703187e-08,0.06677462968134162,4.009332253703187e-08,0.6120283772235325
4.009539105813738e-08,0,4.009539105813738e-08,0.04608941862628158,4.009539105813738e-08,0.3999815851094916
4.009725112508437e-08,0,4.009725112508437e-08,0.02748874915634825,4.009725112508437e-08,0.2205399863074427
4.009888180465149e-08,0,4.009888180465149e-08,0.01118195348509343,4.009888180465149e-08,0.1063886005171355
4.01e-08,0,4.01e-08,1.587618925213974e-14,4.01e-08,0.06343217958029973
4.010002299480047e-08,0,4.010002299480047e-08,0,4.010002299480047e-08,0.06281135564809603
4.01000689844014e-08,0,4.01000689844014e-08,0,4.01000689844014e-08,0.06158766643376322
4.010009197920186e-08,0,4.010009197920186e-08,0,4.010009197920186e-08,0.06098919654122807
4.01001379688028e-08,0,4.01001379688028e-08,0,4.01001379688028e-08,0.05980666882062803
4.010022994800466e-08,0,4.010022994800466e-08,0,4.010022994800466e-08,0.0575161682209681
4.010041390640839e-08,0,4.010041390640839e-08,0,4.010041390640839e-08,0.05321668125649136
4.010078182321584e-08,0,4.010078182321584e-08,0,4.010078182321584e-08,0.04562694389733809
4.010151765683074e-08,0,4.010151765683074e-08,0,4.010151765683074e-08,0.03371286723165449
4.010298932406056e-08,0,4.010298932406056e-08,0,4.010298932406056e-08,0.01871973355851135
4.01047383482946e-08,0,4.01047383482946e-08,0,4.01047383482946e-08,0.009914129351532059
4.010686014031425e-08,0,4.010686014031425e-08,0,4.010686014031425e-08,0.005177642385603039
4.010940502790716e-08,0,4.010940502790716e-08,0,4.010940502790716e-08,0.002840062424699744
4.011280184926828e-08,0,4.011280184926828e-08,0,4.011280184926828e-08,0.001489064339217099
4.011762813495523e-08,0,4.011762813495523e-08,0,4.011762813495523e-08,0.0006643508405895525
4.012418504831768e-08,0,4.012418504831768e-08,0,4.012418504831768e-08,0.0002047111117213385
4.013221930381439e-08,0,4.013221930381439e-08,0,4.013221930381439e-08,4.599706336855836e-05
4.014273979528691e-08,0,4.014273979528691e-08,0,4.014273979528691e-08,3.89884886760557e-06
4.015769670315162e-08,0,4.015769670315162e-08,0,4.015769670315162e-08,-1.894468964236872e-07
4.018239391594797e-08,0,4.018239391594797e-08,0,4.018239391594797e-08,9.04817290764633e-08
4.023165936662495e-08,0,4.023165936662495e-08,0,4.023165936662495e-08,4.430467034153374e-08
4.033019026797891e-08,0,4.033019026797891e-08,0,4.033019026797891e-08,5.590529357353069e-08
4.052725207068683e-08,0,4.052725207068683e-08,0,4.052725207068683e-08,5.295755544151562e-08
4.092137567610267e-08,0,4.092137567610267e-08,0,4.092137567610267e-08,5.30443602222606e-08
4.170962288693435e-08,0,4.170962288693435e-08,0,4.170962288693435e-08,5.407786810148499e-08
4.290962288693434e-08,0,4.290962288693434e-08,0,4.290962288693434e-08,5.250922105646768e-08
4.410962288693434e-08,0,4.410962288693434e-08,0,4.410962288693434e-08,5.446278633982071e-08
4.499999999999999e-08,0,4.499999999999999e-08,0,4.499999999999999e-08,5.209920956198643e-08
4.500039062499999e-08,0.002604166666672377,4.500039062499999e-08,0.003906249999942391,4.500039062499999e-08,0.0002922934623009935
4.5001171875e-08,0.00781250000001713,4.5001171875e-08,0.01171874999995952,4.5001171875e-08,0.0007434402262821502
4.5002734375e-08,0.01822916666670664,4.5002734375e-08,0.02734374999999378,4.5002734375e-08,0.001113485258022651
4.500585937500001e-08,0.03906250000008565,4.500585937500001e-08,0.0585937500000623,4.500585937500001e-08,0.00102172832539782
4.501086682010677e-08,0.07244546737852371,4.501086682010677e-08,0.1086682010677194,4.501086682010677e-08,0.0004519988411767161
4.501740055868272e-08,0.1160037245515343,4.501740055868272e-08,0.1740055868272353,4.501740055868272e-08,0.0002353263056775756
4.502635131738496e-08,0.1756754492331439,4.502635131738496e-08,0.2635131738496497,4.502635131738496e-08,0.0001935959643306364
4.503838297065256e-08,0.2558864710171199,4.503838297065256e-08,0.3838297065256136,4.503838297065256e-08,0.0002965735191726337
4.505649713630704e-08,0.3766475753802901,4.505649713630704e-08,0.5649713630703689,4.505649713630704e-08,-0.0006665665919560744
4.506356516598169e-08,0.4237677732112968,4.506356516598169e-08,0.6356516598168791,4.506356516598169e-08,-0.00335127691673388
4.506946342414896e-08,0.4630894943264436,4.506946342414896e-08,0.6946342414895992,4.506946342414896e-08,-0.008060002680606557
4.507563083492683e-08,0.504205566178907,4.507563083492683e-08,0.7563083492682944,4.507563083492683e-08,-0.01877497985969125
4.508158371087938e-08,0.5438914058625697,4.508158371087938e-08,0.8158371087937883,4.508158371087938e-08,-0.04938131087788107
4.50842067581495e-08,0.5613783876633822,4.50842067581495e-08,0.842067581495007,4.50842067581495e-08,-0.06902245810567295
4.508557788601165e-08,0.5705192400777037,4.508557788601165e-08,0.8557788601164893,4.508557788601165e-08,-0.07147172396975077
4.508696020214983e-08,0.5797346809989269,4.508696020214983e-08,0.8696020214983242,4.508696020214983e-08,-0.0539202815231643
4.508851953746433e-08,0.5901302497622164,4.508851953746433e-08,0.8851953746432585,4.508851953746433e-08,0.007754257835465749
4.508996384166258e-08,0.5997589444172483,4.508996384166258e-08,0.8996384166258061,4.508996384166258e-08,0.1145727081207167
4.509168478530231e-08,0.6112319020154748,4.509168478530231e-08,0.9168478530231461,4.509168478530231e-08,0.2955000987837911
4.509368069074868e-08,0.6245379383245964,4.509368069074868e-08,0.9368069074868283,4.509368069074868e-08,0.5518814445772622
4.509525509319612e-08,0.6350339546408261,4.509525509319612e-08,0.952550931961173,4.509525509319612e-08,0.7585197150185896
4.509663091012777e-08,0.6442060675185444,4.509663091012777e-08,0.9663091012777503,4.509663091012777e-08,0.891081429382438
4.509765052780277e-08,0.6510035186851948,4.509765052780277e-08,0.976505278027726,4.509765052780277e-08,0.9361148194813119
4.509867578503163e-08,0.657838566877576,4.509867578503163e-08,0.9867578503162978,4.509867578503163e-08,0.9573672341253165
4.509933789251581e-08,0.6622526167721464,4.509933789251581e-08,0.9933789251581534,4.509933789251581e-08,0.9663329273564306
4.51e-08,0.6666666666667168,4.51e-08,1,4.51e-08,0.9728961309394513
